time,tg,rr
2020-03-05,-4.576,0.29
2020-03-06,-8.92,0.0
2020-03-07,-13.443,0.0
2020-03-08,-7.096,19.37
2020-03-09,-0.093,13.28
2020-03-10,-1.004,1.3
2020-03-11,-2.031,22.09
2020-03-12,-2.652,21.45
2020-03-13,-3.412,0.16
2020-03-14,-9.643,0.0
2020-03-15,-8.937,16.65
2020-03-16,-1.225,12.7
2020-03-17,-2.158,1.64
2020-03-18,-0.831,8.01
2020-03-19,-3.071,2.46
2020-03-20,-4.367,1.19
2020-03-21,-9.718,0.0
2020-03-22,-12.271,0.0
2020-03-23,-6.328,0.0
2020-03-24,-2.792,0.2
2020-03-25,-0.302,0.0
2020-03-26,2.14,0.31
2020-03-27,1.39,0.01
2020-03-28,-0.564,0.0
2020-03-29,-6.237,0.05
2020-03-30,-4.272,1.27
2020-03-31,-3.933,0.0
2020-04-01,-0.848,0.06
2020-04-02,-0.959,8.68
2020-04-03,-4.821,22.5
2020-04-04,-6.309,0.31
2020-04-05,-3.673,2.57
2020-04-06,-0.055,0.0
2020-04-07,1.882,1.14
2020-04-08,1.141,0.0
2020-04-09,0.009,0.0
2020-04-10,-3.929,0.0
2020-04-11,-2.678,0.18
2020-04-12,-0.065,5.4
2020-04-13,-3.199,0.01
2020-04-14,-4.648,0.19
2020-04-15,0.281,0.02
2020-04-16,0.984,1.44
2020-04-17,-3.477,0.0
2020-04-18,-4.048,0.0
2020-04-19,-2.271,0.0
2020-04-20,0.697,0.0
2020-04-21,1.781,0.12
2020-04-22,1.9,0.01
2020-04-23,2.943,0.0
2020-04-24,3.851,0.0
2020-04-25,0.374,0.0
2020-04-26,0.451,0.08
2020-04-27,1.885,9.05
2020-04-28,0.241,4.38
2020-04-29,-1.044,0.0
2020-04-30,-1.048,0.39
2020-05-01,-2.47,17.34
2020-05-02,-0.61,0.0
2020-05-03,1.192,0.0
2020-05-04,-0.434,1.18
2020-05-05,-2.845,0.0
2020-05-06,-0.505,0.0
2020-05-07,1.28,0.0
2020-05-08,1.622,0.0
2020-05-09,0.628,0.09
2020-05-10,0.581,4.47
2020-05-11,-3.595,0.7
2020-05-12,-3.02,0.25
2020-05-13,-4.296,0.0
2020-05-14,-3.371,0.0
2020-05-15,-1.051,0.46
2020-05-16,-1.763,0.17
2020-05-17,-1.75,0.16
2020-05-18,-0.392,0.0
2020-05-19,0.667,0.0
2020-05-20,0.285,0.0
2020-05-21,2.262,0.0
2020-05-22,4.497,0.0
2020-05-23,3.6,22.23
2020-05-24,3.48,4.88
2020-05-25,3.543,1.25
2020-05-26,5.326,0.0
2020-05-27,4.88,0.0
2020-05-28,3.018,0.0
2020-05-29,2.176,0.0
2020-05-30,4.898,0.0
2020-05-31,7.224,0.0
2020-06-01,8.049,0.03
2020-06-02,7.475,0.0
2020-06-03,7.358,0.0
2020-06-04,7.698,4.61
2020-06-05,5.581,3.55
2020-06-06,3.319,16.36
2020-06-07,4.08,12.65
2020-06-08,4.209,0.05
2020-06-09,5.988,0.01
2020-06-10,6.41,0.0
2020-06-11,7.521,0.0
2020-06-12,10.799,0.0
2020-06-13,12.034,0.0
2020-06-14,11.191,1.41
2020-06-15,10.029,0.0
2020-06-16,11.412,0.0
2020-06-17,12.633,0.0
2020-06-18,12.09,0.07
2020-06-19,12.852,0.02
2020-06-20,13.865,3.38
2020-06-21,11.224,27.09
2020-06-22,8.871,11.36
2020-06-23,8.558,0.0
2020-06-24,10.643,0.0
2020-06-25,13.084,0.0
2020-06-26,13.992,0.03
2020-06-27,14.073,0.0
2020-06-28,15.241,5.31
2020-06-29,9.375,8.35
2020-06-30,7.19,6.99
2020-07-01,8.038,5.68
2020-07-02,6.786,0.0
2020-07-03,4.428,0.02
2020-07-04,2.302,8.56
2020-07-05,6.833,4.15
2020-07-06,6.64,13.44
2020-07-07,5.188,0.2
2020-07-08,4.297,0.0
2020-07-09,5.459,0.0
2020-07-10,6.88,0.0
2020-07-11,7.159,0.1
2020-07-12,5.75,0.0
2020-07-13,6.893,0.0
2020-07-14,7.872,5.78
2020-07-15,8.312,7.25
2020-07-16,8.901,1.89
2020-07-17,11.433,0.0
2020-07-18,10.011,1.09
2020-07-19,9.961,13.07
2020-07-20,8.068,2.3
2020-07-21,6.917,0.0
2020-07-22,6.238,0.0
2020-07-23,6.164,0.0
2020-07-24,9.08,0.0
2020-07-25,9.706,0.0
2020-07-26,11.332,3.91
2020-07-27,9.81,37.48
2020-07-28,9.41,19.09
2020-07-29,8.958,19.21
2020-07-30,9.08,0.08
2020-07-31,9.25,0.0
2020-08-01,13.302,0.0
2020-08-02,13.13,3.44
2020-08-03,9.239,5.52
2020-08-04,7.077,0.0
2020-08-05,7.52,7.03
2020-08-06,9.993,7.98
2020-08-07,13.292,0.36
2020-08-08,13.423,0.0
2020-08-09,12.225,0.0
2020-08-10,12.922,0.01
2020-08-11,13.541,0.06
2020-08-12,14.631,0.0
2020-08-13,16.52,0.01
2020-08-14,15.289,0.0
2020-08-15,14.667,0.0
2020-08-16,16.501,0.01
2020-08-17,16.458,0.0
2020-08-18,15.38,0.0
2020-08-19,14.16,27.34
2020-08-20,12.998,8.94
2020-08-21,12.471,3.05
2020-08-22,12.419,20.71
2020-08-23,9.889,1.8
2020-08-24,6.989,0.5
2020-08-25,4.7,0.46
2020-08-26,5.66,0.0
2020-08-27,7.828,0.0
2020-08-28,8.569,0.29
2020-08-29,7.127,3.9
2020-08-30,8.166,0.04
2020-08-31,8.068,0.0
2020-09-01,8.175,0.0
2020-09-02,8.458,0.0
2020-09-03,8.65,0.0
2020-09-04,7.13,7.04
2020-09-05,6.165,6.1
2020-09-06,4.91,0.51
2020-09-07,5.261,0.08
2020-09-08,6.332,0.04
2020-09-09,7.171,6.18
2020-09-10,5.018,0.14
2020-09-11,3.11,0.16
2020-09-12,5.131,22.81
2020-09-13,3.966,11.53
2020-09-14,7.715,0.19
2020-09-15,10.637,0.0
2020-09-16,10.819,0.0
2020-09-17,5.456,0.0
2020-09-18,6.441,0.0
2020-09-19,8.021,0.0
2020-09-20,8.505,0.0
2020-09-21,9.151,0.0
2020-09-22,7.415,0.0
2020-09-23,8.363,0.83
2020-09-24,8.239,20.18
2020-09-25,5.405,7.03
2020-09-26,3.879,7.68
2020-09-27,4.531,0.21
2020-09-28,8.503,0.0
2020-09-29,9.87,0.0
2020-09-30,7.629,3.22
2020-10-01,7.779,9.47
2020-10-02,6.147,4.6
2020-10-03,6.681,4.35
2020-10-04,6.831,2.55
2020-10-05,7.328,25.87
2020-10-06,6.108,0.0
2020-10-07,5.808,1.68
2020-10-08,5.27,1.73
2020-10-09,3.997,1.09
2020-10-10,1.91,6.11
2020-10-11,2.141,0.0
2020-10-12,2.673,0.02
2020-10-13,1.486,0.01
2020-10-14,1.052,0.0
2020-10-15,1.51,0.01
2020-10-16,5.626,0.0
2020-10-17,4.223,0.0
2020-10-18,1.203,0.02
2020-10-19,-1.425,0.0
2020-10-20,-1.552,22.51
2020-10-21,-0.951,36.39
2020-10-22,2.556,13.66
2020-10-23,2.077,0.57
2020-10-24,-0.102,3.35
2020-10-25,1.825,27.02
2020-10-26,2.455,4.45
2020-10-27,1.799,1.52
2020-10-28,1.21,5.83
2020-10-29,1.408,6.67
2020-10-30,0.966,0.0
2020-10-31,0.981,6.65
2020-11-01,1.961,8.32
2020-11-02,2.917,28.71
2020-11-03,2.546,6.01
2020-11-04,0.627,3.19
2020-11-05,0.889,0.77
2020-11-06,5.249,0.24
2020-11-07,3.712,0.0
2020-11-08,2.114,0.0
2020-11-09,0.824,0.0
2020-11-10,0.44,0.0
2020-11-11,-0.951,3.13
2020-11-12,0.609,1.38
2020-11-13,0.788,2.84
2020-11-14,0.109,15.52
2020-11-15,0.739,17.06
2020-11-16,3.77,31.62
2020-11-17,1.327,10.82
2020-11-18,3.509,6.8
2020-11-19,4.555,37.0
2020-11-20,-4.594,2.36
2020-11-21,-4.259,22.96
2020-11-22,-0.623,35.43
2020-11-23,-1.342,21.29
2020-11-24,-0.539,0.47
2020-11-25,2.212,14.78
2020-11-26,0.812,6.64
2020-11-27,-4.689,0.07
2020-11-28,-7.901,0.0
2020-11-29,-5.539,0.0
2020-11-30,-2.268,0.0
2020-12-01,-1.024,6.83
2020-12-02,-8.021,0.0
2020-12-03,-3.928,13.86
2020-12-04,-3.603,31.11
2020-12-05,-4.851,12.32
2020-12-06,-3.34,9.66
2020-12-07,-2.263,12.58
2020-12-08,-0.489,6.95
2020-12-09,-2.039,8.7
2020-12-10,-2.841,0.98
2020-12-11,-3.191,14.95
2020-12-12,-3.962,0.83
2020-12-13,-3.752,2.56
2020-12-14,-2.748,2.44
2020-12-15,-2.518,32.67
2020-12-16,-1.83,14.51
2020-12-17,-0.93,1.9
2020-12-18,-1.155,7.54
2020-12-19,0.182,24.49
2020-12-20,1.665,3.31
2020-12-21,0.089,1.04
2020-12-22,-1.241,18.85
2020-12-23,-0.819,8.21
2020-12-24,-3.939,0.1
2020-12-25,-6.962,0.14
2020-12-26,-10.116,0.95
2020-12-27,-4.927,22.54
2020-12-28,-2.059,46.36
2020-12-29,-3.622,12.66
2020-12-30,-2.763,2.7
2020-12-31,-3.776,0.7
