time,tg,rr
2020-05-10,-3.775,0.1
2020-05-11,-7.406,0.15
2020-05-12,-6.267,5.31
2020-05-13,-6.982,0.3
2020-05-14,-6.789,1.37
2020-05-15,-5.453,3.13
2020-05-16,-5.651,0.31
2020-05-17,-5.091,3.21
2020-05-18,-3.074,0.27
2020-05-19,-3.172,0.75
2020-05-20,-3.402,0.0
2020-05-21,-0.475,0.0
2020-05-22,3.471,0.16
2020-05-23,3.381,28.92
2020-05-24,2.389,2.36
2020-05-25,2.008,2.79
2020-05-26,3.122,0.3
2020-05-27,2.225,0.0
2020-05-28,-0.004,1.07
2020-05-29,0.328,0.71
2020-05-30,4.373,0.0
2020-05-31,7.459,0.0
2020-06-01,7.931,0.0
2020-06-02,7.709,0.0
2020-06-03,5.448,0.0
2020-06-04,5.093,0.39
2020-06-05,4.597,1.31
2020-06-06,3.931,0.55
2020-06-07,3.381,0.15
2020-06-08,1.218,0.06
2020-06-09,1.129,0.0
2020-06-10,4.438,0.0
2020-06-11,6.253,0.0
2020-06-12,8.121,0.0
2020-06-13,9.342,0.13
2020-06-14,9.523,0.0
2020-06-15,9.566,0.14
2020-06-16,9.967,0.0
2020-06-17,11.821,0.02
2020-06-18,11.305,0.27
2020-06-19,13.094,0.0
2020-06-20,12.281,0.0
2020-06-21,11.687,0.0
2020-06-22,8.928,19.78
2020-06-23,7.022,3.37
2020-06-24,8.75,0.0
2020-06-25,11.622,0.0
2020-06-26,13.721,0.23
2020-06-27,12.98,0.0
2020-06-28,14.331,0.0
2020-06-29,8.094,10.92
2020-06-30,6.919,1.59
2020-07-01,4.94,0.36
2020-07-02,2.056,0.0
2020-07-03,1.042,0.12
2020-07-04,0.129,1.89
2020-07-05,4.613,1.56
2020-07-06,4.245,17.57
2020-07-07,1.996,2.68
2020-07-08,1.612,0.63
2020-07-09,1.878,0.26
2020-07-10,2.796,2.47
2020-07-11,3.728,0.05
2020-07-12,2.172,0.01
2020-07-13,2.782,0.49
2020-07-14,4.878,2.13
2020-07-15,6.742,9.21
2020-07-16,8.356,6.93
2020-07-17,9.295,0.0
2020-07-18,7.329,3.3
2020-07-19,7.435,5.74
2020-07-20,5.374,0.02
2020-07-21,3.719,2.68
2020-07-22,2.431,0.02
2020-07-23,2.016,0.12
2020-07-24,3.857,0.0
2020-07-25,5.284,0.98
2020-07-26,7.776,0.86
2020-07-27,8.626,35.03
2020-07-28,8.039,0.67
2020-07-29,7.695,9.51
2020-07-30,7.135,0.22
2020-07-31,7.901,0.0
2020-08-01,11.509,4.0
2020-08-02,13.717,1.31
2020-08-03,8.453,34.17
2020-08-04,3.573,4.68
2020-08-05,4.919,0.05
2020-08-06,7.431,7.67
2020-08-07,10.654,1.7
2020-08-08,11.949,1.12
2020-08-09,9.046,8.07
2020-08-10,8.687,0.0
2020-08-11,11.337,2.25
2020-08-12,12.211,0.8
2020-08-13,13.522,2.44
2020-08-14,10.578,9.92
2020-08-15,10.34,0.0
2020-08-16,11.427,0.1
2020-08-17,13.063,0.0
2020-08-18,13.43,0.11
2020-08-19,12.844,0.0
2020-08-20,11.275,0.0
2020-08-21,11.705,0.0
2020-08-22,11.576,17.07
2020-08-23,8.337,24.29
2020-08-24,3.224,4.46
2020-08-25,1.696,0.07
2020-08-26,2.163,1.17
2020-08-27,4.222,0.49
2020-08-28,5.268,0.0
2020-08-29,5.707,1.41
2020-08-30,4.803,2.21
2020-08-31,2.56,0.0
2020-09-01,4.579,0.0
2020-09-02,6.946,1.1
2020-09-03,7.743,0.0
2020-09-04,6.168,7.34
2020-09-05,4.698,3.56
2020-09-06,2.59,4.98
2020-09-07,2.439,2.01
2020-09-08,3.673,10.07
2020-09-09,3.847,3.68
2020-09-10,1.881,1.17
2020-09-11,-0.069,0.02
2020-09-12,2.725,23.47
2020-09-13,1.298,24.45
2020-09-14,2.369,1.86
2020-09-15,6.007,16.91
2020-09-16,6.847,18.2
2020-09-17,0.768,0.0
2020-09-18,3.962,0.21
2020-09-19,4.664,0.01
2020-09-20,3.533,0.0
2020-09-21,5.538,6.81
2020-09-22,5.808,2.56
2020-09-23,5.525,5.53
2020-09-24,3.468,12.68
2020-09-25,2.524,35.7
2020-09-26,1.021,3.72
2020-09-27,1.843,0.33
2020-09-28,6.536,0.0
2020-09-29,8.813,1.01
2020-09-30,6.895,3.44
2020-10-01,6.179,1.3
2020-10-02,5.699,0.0
2020-10-03,5.644,0.0
2020-10-04,5.443,0.75
2020-10-05,6.464,0.18
2020-10-06,5.414,0.0
2020-10-07,4.152,0.0
2020-10-08,4.243,6.81
2020-10-09,2.415,2.14
2020-10-10,-0.211,0.0
2020-10-11,0.722,2.51
2020-10-12,0.482,0.11
2020-10-13,-0.744,0.02
2020-10-14,-0.88,0.0
2020-10-15,0.22,0.0
2020-10-16,3.393,0.1
2020-10-17,2.168,0.33
2020-10-18,-2.197,6.99
2020-10-19,-4.614,2.1
2020-10-20,-5.569,7.03
2020-10-21,-3.816,34.76
2020-10-22,-0.607,6.56
2020-10-23,-1.8,0.48
2020-10-24,-5.156,1.13
2020-10-25,-2.167,32.76
2020-10-26,0.49,12.13
2020-10-27,0.221,0.72
2020-10-28,-0.604,0.22
2020-10-29,-0.474,10.12
2020-10-30,-1.516,4.76
2020-10-31,-0.949,4.89
2020-11-01,0.061,8.35
2020-11-02,1.663,23.58
2020-11-03,0.34,7.53
2020-11-04,-1.478,2.43
2020-11-05,-1.604,6.22
2020-11-06,3.026,1.6
2020-11-07,2.324,0.19
2020-11-08,1.458,0.25
2020-11-09,0.217,0.38
2020-11-10,1.39,0.02
2020-11-11,1.368,0.88
2020-11-12,-0.023,3.38
2020-11-13,0.206,0.0
2020-11-14,-0.345,4.24
2020-11-15,-0.434,8.08
2020-11-16,2.277,20.4
2020-11-17,0.598,12.67
2020-11-18,0.086,19.03
2020-11-19,-0.895,85.54
2020-11-20,-7.602,17.35
2020-11-21,-6.664,32.03
2020-11-22,-2.31,58.46
2020-11-23,-3.341,9.47
2020-11-24,-3.691,8.29
2020-11-25,-1.775,42.29
2020-11-26,-1.529,13.1
2020-11-27,-5.043,0.03
2020-11-28,-8.87,0.02
2020-11-29,-7.719,0.0
2020-11-30,-4.709,2.58
2020-12-01,-3.472,11.17
2020-12-02,-6.225,0.0
2020-12-03,-4.032,50.09
2020-12-04,-5.213,29.29
2020-12-05,-7.231,0.0
2020-12-06,-7.034,13.33
2020-12-07,-5.925,4.35
2020-12-08,-1.473,9.75
2020-12-09,-2.881,11.6
2020-12-10,-5.165,0.0
2020-12-11,-4.712,0.21
2020-12-12,-5.289,0.12
2020-12-13,-6.409,0.0
2020-12-14,-5.661,0.0
2020-12-15,-3.727,10.18
2020-12-16,-3.548,1.68
2020-12-17,-3.789,3.84
2020-12-18,-2.845,18.21
2020-12-19,-1.445,14.93
2020-12-20,1.455,12.64
2020-12-21,-1.304,1.03
2020-12-22,-2.632,4.03
2020-12-23,-3.008,27.01
2020-12-24,-5.118,1.5
2020-12-25,-7.851,0.0
2020-12-26,-9.105,9.07
2020-12-27,-6.055,41.94
2020-12-28,-3.302,18.56
2020-12-29,-5.452,3.12
2020-12-30,-4.805,0.0
2020-12-31,-4.893,0.0
