time,tg,rr
2023-06-15,14.107,18.1112
2023-06-16,15.806,0.0074
2023-06-17,15.7,11.6351
2023-06-18,15.145,0.0
2023-06-19,13.314,2.6051
2023-06-20,12.059,2.4143
2023-06-21,13.546,0.0
2023-06-22,10.695,2.2662
2023-06-23,9.238,0.0055
2023-06-24,11.184,0.0
2023-06-25,13.654,0.0
2023-06-26,16.546,0.0107
2023-06-27,10.61,31.2435
2023-06-28,9.952,0.0
2023-06-29,13.423,3.891
2023-06-30,10.463,21.4668
2023-07-01,8.738,0.0046
2023-07-02,9.697,20.9896
2023-07-03,8.514,0.8421
2023-07-04,7.711,11.7343
2023-07-05,7.197,0.0
2023-07-06,9.79,2.9868
2023-07-07,8.038,1.1784
2023-07-08,10.857,0.0
2023-07-09,15.759,0.0
2023-07-10,16.951,9.9583
2023-07-11,10.153,11.1724
2023-07-12,9.915,23.7552
2023-07-13,9.436,7.4495
2023-07-14,8.043,4.844
2023-07-15,9.833,0.4543
2023-07-16,10.465,33.3627
2023-07-17,9.58,21.9319
2023-07-18,7.317,16.4595
2023-07-19,6.342,2.0568
2023-07-20,6.079,1.084
2023-07-21,7.275,2.0586
2023-07-22,7.588,0.0011
2023-07-23,7.83,4.9861
2023-07-24,10.262,1.0124
2023-07-25,9.578,2.9037
2023-07-26,7.507,3.148
2023-07-27,9.226,0.128
2023-07-28,10.874,0.0
2023-07-29,11.586,0.0
2023-07-30,12.339,11.7624
2023-07-31,9.847,0.0
2023-08-01,10.742,2.2749
2023-08-02,11.706,7.6745
2023-08-03,12.364,1.1841
2023-08-04,12.312,0.0
2023-08-05,9.975,0.0
2023-08-06,9.205,0.0012
2023-08-07,10.725,0.0794
2023-08-08,7.95,22.225
2023-08-09,5.822,10.3174
2023-08-10,5.746,0.4094
2023-08-11,5.771,0.1911
2023-08-12,12.075,0.0
2023-08-13,11.501,0.0034
2023-08-14,10.658,9.0258
2023-08-15,10.326,28.1937
2023-08-16,10.288,44.9742
2023-08-17,10.397,0.0
2023-08-18,12.794,0.0
2023-08-19,12.883,0.0015
2023-08-20,12.44,8.5501
2023-08-21,12.156,5.9883
2023-08-22,10.702,0.1768
2023-08-23,10.962,5.7036
2023-08-24,8.413,3.1487
2023-08-25,9.705,15.572
2023-08-26,8.631,9.062
2023-08-27,9.475,2.1067
2023-08-28,8.185,0.0013
2023-08-29,7.813,0.284
2023-08-30,7.859,2.9207
2023-08-31,8.713,0.0922
2023-09-01,10.114,0.0074
2023-09-02,9.946,0.0
2023-09-03,8.073,3.1099
2023-09-04,10.186,3.2915
2023-09-05,11.638,0.074
2023-09-06,9.772,0.0098
2023-09-07,12.812,0.0
2023-09-08,14.969,0.0
2023-09-09,15.156,0.0
2023-09-10,14.404,0.0
2023-09-11,14.458,7.4665
2023-09-12,11.723,14.5503
2023-09-13,5.82,0.0043
2023-09-14,5.581,0.0
2023-09-15,6.646,10.283
2023-09-16,8.568,27.1419
2023-09-17,6.153,4.2963
2023-09-18,7.949,6.5969
2023-09-19,9.009,49.6561
2023-09-20,4.672,8.1615
2023-09-21,10.349,47.7031
2023-09-22,7.877,12.8274
2023-09-23,7.145,2.3662
2023-09-24,4.917,1.9676
2023-09-25,7.976,8.1845
2023-09-26,9.211,5.6169
2023-09-27,9.617,2.1473
2023-09-28,8.956,1.6656
2023-09-29,9.228,6.5811
2023-09-30,7.096,22.6955
2023-10-01,5.51,5.9296
2023-10-02,7.128,5.4307
2023-10-03,6.32,0.2259
2023-10-04,5.369,11.207
2023-10-05,3.868,17.3064
2023-10-06,4.548,14.927
2023-10-07,5.119,13.6155
2023-10-08,0.282,0.0
2023-10-09,-0.55,0.0
2023-10-10,1.81,0.0
2023-10-11,6.453,44.8381
2023-10-12,2.006,30.9594
2023-10-13,1.396,0.8167
2023-10-14,2.528,32.6268
2023-10-15,0.796,13.0191
2023-10-16,-1.173,1.3296
2023-10-17,0.787,0.6527
2023-10-18,1.992,2.2091
2023-10-19,0.496,0.0
2023-10-20,-3.761,0.0971
2023-10-21,-3.702,0.5843
2023-10-22,-2.048,2.562
2023-10-23,0.724,0.2923
2023-10-24,2.394,0.8496
2023-10-25,0.466,0.0
2023-10-26,-2.232,0.0
2023-10-27,-3.364,0.0
2023-10-28,-3.538,0.0
2023-10-29,-4.137,0.4406
2023-10-30,-2.49,0.0905
2023-10-31,-4.153,2.0379
2023-11-01,-5.238,0.0
2023-11-02,-5.074,14.9778
2023-11-03,-1.19,7.3911
2023-11-04,0.725,12.2339
2023-11-05,1.277,3.7977
2023-11-06,0.626,0.0027
2023-11-07,-0.499,0.0
2023-11-08,-2.408,0.0
2023-11-09,-2.715,2.4813
2023-11-10,-2.208,0.0
2023-11-11,-2.398,0.4402
2023-11-12,-3.286,0.0
2023-11-13,-2.141,3.2513
2023-11-14,-3.57,0.0
2023-11-15,-4.406,0.0
2023-11-16,-5.526,6.7862
2023-11-17,-7.742,1.2443
2023-11-18,-7.895,0.0
2023-11-19,-5.344,0.013
2023-11-20,-4.448,2.6096
2023-11-21,-3.409,0.0
2023-11-22,-4.115,1.3366
2023-11-23,0.71,46.9807
2023-11-24,-3.49,21.2608
2023-11-25,-4.409,0.0213
2023-11-26,-6.479,0.0
2023-11-27,-5.479,0.0691
2023-11-28,-10.123,0.0
2023-11-29,-12.859,0.0
2023-11-30,-8.251,0.0
2023-12-01,-10.43,0.0
2023-12-02,-12.497,0.6942
2023-12-03,-7.415,7.0432
2023-12-04,-8.759,4.4519
2023-12-05,-11.243,0.3898
2023-12-06,-9.285,0.1016
2023-12-07,-8.481,0.2637
2023-12-08,-8.701,0.2156
2023-12-09,-7.005,0.0369
2023-12-10,-4.127,4.2512
2023-12-11,-4.749,0.0
2023-12-12,-4.916,0.1902
2023-12-13,-6.798,0.0
2023-12-14,-11.621,0.0
2023-12-15,-6.7,14.2677
2023-12-16,1.39,14.2882
2023-12-17,2.638,34.5359
2023-12-18,2.934,26.1993
2023-12-19,0.711,19.6948
2023-12-20,-2.056,33.938
2023-12-21,-4.075,26.4044
2023-12-22,-4.203,56.0598
2023-12-23,-8.184,10.2655
2023-12-24,-9.256,2.0129
2023-12-25,-2.981,32.9809
2023-12-26,-4.308,6.631
2023-12-27,-4.959,1.6188
2023-12-28,-8.318,0.6598
2023-12-29,-4.535,9.0039
2023-12-30,-3.281,1.7418
2023-12-31,-6.278,0.0089
