time,tg,rr
2023-09-13,5.925,0.0
2023-09-14,5.121,0.0
2023-09-15,5.997,4.7448
2023-09-16,7.907,8.6772
2023-09-17,3.786,5.8514
2023-09-18,6.831,9.6627
2023-09-19,7.891,36.2044
2023-09-20,4.814,1.7067
2023-09-21,8.557,41.4974
2023-09-22,8.156,8.0128
2023-09-23,7.211,0.0069
2023-09-24,5.158,0.111
2023-09-25,7.563,10.0085
2023-09-26,9.447,5.7836
2023-09-27,9.512,1.3764
2023-09-28,8.097,1.2809
2023-09-29,9.274,6.7656
2023-09-30,6.97,10.9331
2023-10-01,5.955,2.5938
2023-10-02,6.776,2.7429
2023-10-03,5.928,0.223
2023-10-04,5.108,0.3416
2023-10-05,3.23,2.6082
2023-10-06,3.497,5.484
2023-10-07,5.103,4.9158
2023-10-08,0.183,0.0162
2023-10-09,-0.459,0.0442
2023-10-10,1.866,0.0
2023-10-11,6.191,20.2031
2023-10-12,1.577,11.9813
2023-10-13,1.181,0.1355
2023-10-14,1.914,8.9039
2023-10-15,1.267,0.7419
2023-10-16,-0.853,0.3848
2023-10-17,0.909,0.0
2023-10-18,1.694,0.0
2023-10-19,-0.695,0.0062
2023-10-20,-4.437,0.4117
2023-10-21,-4.658,0.1671
2023-10-22,-3.18,2.5162
2023-10-23,-0.69,0.9048
2023-10-24,0.917,0.0
2023-10-25,-0.142,0.4288
2023-10-26,-3.257,0.0416
2023-10-27,-3.945,0.0019
2023-10-28,-4.444,0.0248
2023-10-29,-5.406,0.1471
2023-10-30,-4.036,3.4762
2023-10-31,-4.956,2.7167
2023-11-01,-5.676,0.334
2023-11-02,-6.513,22.0985
2023-11-03,-2.767,17.2112
2023-11-04,-0.364,14.9422
2023-11-05,0.307,4.8272
2023-11-06,-0.193,1.5144
2023-11-07,-2.573,0.0245
2023-11-08,-4.549,0.0061
2023-11-09,-6.073,8.4946
2023-11-10,-7.231,0.0
2023-11-11,-5.565,0.0852
2023-11-12,-3.854,0.5575
2023-11-13,-3.379,3.556
2023-11-14,-5.163,0.1155
2023-11-15,-5.472,0.0
2023-11-16,-6.422,4.0391
2023-11-17,-8.507,0.4038
2023-11-18,-15.568,0.0603
2023-11-19,-10.033,1.2705
2023-11-20,-6.373,4.6308
2023-11-21,-4.614,0.0
2023-11-22,-7.006,0.3131
2023-11-23,-0.023,21.0136
2023-11-24,-4.411,7.4377
2023-11-25,-4.354,0.0504
2023-11-26,-5.068,0.1844
2023-11-27,-6.873,0.0228
2023-11-28,-11.115,0.028
2023-11-29,-13.627,0.2873
2023-11-30,-9.189,0.0812
2023-12-01,-14.227,0.039
2023-12-02,-15.826,0.0
2023-12-03,-11.677,3.9306
2023-12-04,-15.474,0.0074
2023-12-05,-20.192,0.0046
2023-12-06,-17.115,0.0278
2023-12-07,-10.772,0.0
2023-12-08,-12.56,0.021
2023-12-09,-8.17,1.5802
2023-12-10,-5.421,4.3466
2023-12-11,-6.041,0.1577
2023-12-12,-6.39,0.0174
2023-12-13,-7.462,0.0
2023-12-14,-12.863,0.0
2023-12-15,-8.312,0.5749
2023-12-16,1.492,4.3721
2023-12-17,2.379,15.7042
2023-12-18,3.25,5.1873
2023-12-19,0.239,3.2622
2023-12-20,-2.512,7.1906
2023-12-21,-5.32,10.4993
2023-12-22,-5.398,4.6172
2023-12-23,-10.084,0.0199
2023-12-24,-12.324,0.0306
2023-12-25,-6.45,20.556
2023-12-26,-5.103,0.0072
2023-12-27,-5.545,0.0332
2023-12-28,-11.291,10.8874
2023-12-29,-8.072,3.6202
2023-12-30,-7.46,0.0
2023-12-31,-10.692,0.1618
