time,tg,rr
2023-01-01,-7.079,2.3684
2023-01-02,-16.148,0.0
2023-01-03,-17.084,0.0983
2023-01-04,-16.011,0.194
2023-01-05,-10.453,0.1459
2023-01-06,-11.447,14.8243
2023-01-07,-11.279,15.3282
2023-01-08,-6.559,14.6243
2023-01-09,-2.265,6.8185
2023-01-10,-3.452,14.6697
2023-01-11,-5.044,24.4694
2023-01-12,-2.09,15.0093
2023-01-13,-6.266,0.5129
2023-01-14,-9.747,1.0144
2023-01-15,-6.673,1.4831
2023-01-16,-7.275,1.4373
2023-01-17,-10.562,7.3643
2023-01-18,-6.568,9.3874
2023-01-19,-14.723,0.0996
2023-01-20,-14.947,0.0
2023-01-21,-18.705,0.0
2023-01-22,-12.549,0.0
2023-01-23,-10.682,3.6545
2023-01-24,-2.143,6.286
2023-01-25,1.592,3.5888
2023-01-26,-1.625,1.5668
2023-01-27,-10.139,0.076
2023-01-28,-5.058,2.3231
2023-01-29,-3.326,0.738
2023-01-30,-2.999,13.6805
2023-01-31,-7.043,0.3208
2023-02-01,-7.424,8.8522
2023-02-02,-11.171,0.0
2023-02-03,-13.248,2.7947
2023-02-04,-14.901,1.4564
2023-02-05,-10.188,5.3927
2023-02-06,-3.923,0.0436
2023-02-07,-1.984,0.0
2023-02-08,-0.984,0.4852
2023-02-09,-1.882,0.3642
2023-02-10,-7.576,34.5866
2023-02-11,-5.096,27.0607
2023-02-12,-0.461,1.5221
2023-02-13,-0.07,0.2575
2023-02-14,-2.88,0.0
2023-02-15,-7.007,0.0
2023-02-16,-0.662,2.4835
2023-02-17,-3.713,1.9155
2023-02-18,-4.627,6.5587
2023-02-19,-8.223,0.7676
2023-02-20,-7.928,32.0369
2023-02-21,-3.445,15.4226
2023-02-22,-7.724,0.1608
2023-02-23,-5.551,11.1656
2023-02-24,-8.091,1.9982
2023-02-25,-7.386,0.001
2023-02-26,-8.13,0.0
2023-02-27,-5.858,0.0
2023-02-28,-5.794,0.0
2023-03-01,-7.309,0.0
2023-03-02,-8.425,0.0
2023-03-03,-5.084,0.0
2023-03-04,-6.281,0.2008
