time,tg,rr
2023-01-01,-7.702,4.7532
2023-01-02,-14.588,0.0
2023-01-03,-16.972,0.0
2023-01-04,-14.593,0.0
2023-01-05,-9.92,3.9937
2023-01-06,-10.078,22.4646
2023-01-07,-8.933,68.0321
2023-01-08,-3.501,26.5145
2023-01-09,-1.822,5.6851
2023-01-10,-2.679,12.7377
2023-01-11,-3.552,23.7209
2023-01-12,-2.222,42.3661
2023-01-13,-5.518,3.7099
2023-01-14,-7.999,0.4525
2023-01-15,-7.791,0.0302
2023-01-16,-7.056,4.3627
2023-01-17,-9.285,15.407
2023-01-18,-7.049,1.9057
2023-01-19,-10.426,0.4569
2023-01-20,-15.822,0.0
2023-01-21,-17.395,0.0
2023-01-22,-9.222,0.0
2023-01-23,-6.69,0.0606
2023-01-24,-3.266,20.2625
2023-01-25,1.448,19.2246
2023-01-26,-2.2,7.7851
2023-01-27,-9.135,0.0
2023-01-28,-5.171,7.7871
2023-01-29,-3.66,2.9717
2023-01-30,-3.551,99.5262
2023-01-31,-7.534,18.446
2023-02-01,-7.567,57.5003
2023-02-02,-11.491,2.9167
2023-02-03,-11.468,7.1692
2023-02-04,-12.552,0.0423
2023-02-05,-7.457,23.5341
2023-02-06,-4.186,3.075
2023-02-07,-2.005,1.733
2023-02-08,-1.779,2.5738
2023-02-09,-2.217,16.521
2023-02-10,-8.134,62.642
2023-02-11,-4.85,84.5512
2023-02-12,-0.909,0.049
2023-02-13,-0.188,0.0
2023-02-14,-2.483,0.0
2023-02-15,-5.03,0.0
2023-02-16,-0.886,0.0288
2023-02-17,-4.125,0.0145
2023-02-18,-4.919,10.9516
2023-02-19,-8.559,2.2714
2023-02-20,-7.493,41.8193
2023-02-21,-5.082,33.3337
2023-02-22,-7.899,2.4752
2023-02-23,-4.633,18.94
2023-02-24,-7.378,9.0049
2023-02-25,-7.558,0.0057
2023-02-26,-7.69,0.0
2023-02-27,-5.268,0.0252
2023-02-28,-6.517,0.0
2023-03-01,-5.216,0.0
2023-03-02,-6.445,0.0
2023-03-03,-6.083,0.0
2023-03-04,-7.062,2.0407
2023-03-05,-10.832,0.1633
2023-03-06,-11.8,0.0083
2023-03-07,-17.711,0.0
2023-03-08,-16.765,0.0
2023-03-09,-16.622,2.5356
2023-03-10,-20.97,0.0
2023-03-11,-15.011,4.7916
2023-03-12,-13.086,2.4834
2023-03-13,-10.77,2.0822
2023-03-14,-8.155,6.099
2023-03-15,-9.977,5.5128
2023-03-16,-10.758,0.6635
2023-03-17,-8.254,10.6081
2023-03-18,-3.27,29.2715
2023-03-19,-7.305,0.0
2023-03-20,-3.452,21.9605
2023-03-21,-8.485,0.0
2023-03-22,-4.86,10.3658
2023-03-23,-2.407,25.0027
2023-03-24,-2.053,17.3799
2023-03-25,-3.851,0.7651
2023-03-26,-11.983,0.0023
2023-03-27,-11.272,1.3001
2023-03-28,-13.829,0.0011
2023-03-29,-12.427,3.2376
2023-03-30,-11.847,0.0
2023-03-31,-7.923,0.0
2023-04-01,-8.35,0.0
2023-04-02,-10.502,0.0
2023-04-03,-9.247,0.0
2023-04-04,-7.347,0.0
2023-04-05,-4.484,0.0
2023-04-06,-4.111,0.0
2023-04-07,-6.773,0.0
2023-04-08,-7.219,0.0
2023-04-09,-4.702,0.0
2023-04-10,-2.746,7.2603
2023-04-11,-1.265,36.4744
2023-04-12,-0.605,0.4863
2023-04-13,-0.879,1.0073
2023-04-14,-0.277,5.3346
2023-04-15,-0.717,0.8932
2023-04-16,-1.747,7.5045
2023-04-17,-1.77,0.0
2023-04-18,-0.951,0.0
2023-04-19,1.724,0.0
2023-04-20,3.058,0.0
2023-04-21,1.734,0.0
2023-04-22,2.527,0.0
2023-04-23,1.312,0.0
2023-04-24,-2.533,15.3504
2023-04-25,-5.074,4.6098
2023-04-26,-5.908,0.0074
2023-04-27,-5.656,0.0496
2023-04-28,-6.248,0.3049
2023-04-29,-5.35,10.2114
2023-04-30,-5.742,1.791
2023-05-01,-5.57,1.5302
2023-05-02,-4.682,2.5153
2023-05-03,-2.852,1.7419
2023-05-04,-4.508,0.5162
2023-05-05,-6.079,0.0
2023-05-06,-3.708,0.0
2023-05-07,-2.574,0.0
2023-05-08,1.165,0.0
2023-05-09,2.131,3.7678
2023-05-10,2.979,11.166
2023-05-11,3.564,7.6369
2023-05-12,3.057,0.0
2023-05-13,3.375,0.0
2023-05-14,4.101,0.0
2023-05-15,4.999,0.0
2023-05-16,2.525,0.0049
2023-05-17,-1.65,0.0871
2023-05-18,-3.39,0.0
2023-05-19,1.512,0.0
2023-05-20,3.481,0.0804
2023-05-21,5.048,0.0
2023-05-22,5.162,0.0
2023-05-23,4.974,14.6566
2023-05-24,2.388,0.0
2023-05-25,1.073,0.4422
2023-05-26,-1.1,2.5271
2023-05-27,-0.446,0.3152
2023-05-28,0.684,8.4065
2023-05-29,-2.042,0.3221
2023-05-30,0.361,6.1765
2023-05-31,3.242,0.0
2023-06-01,1.349,0.3087
2023-06-02,-0.605,0.0
2023-06-03,1.455,0.0
2023-06-04,3.324,0.0
2023-06-05,5.489,0.0
2023-06-06,4.053,0.0
2023-06-07,3.492,0.0
2023-06-08,4.308,0.0
2023-06-09,6.348,0.1427
2023-06-10,8.378,0.0081
2023-06-11,9.253,0.0
2023-06-12,10.017,0.0
2023-06-13,8.107,1.0454
2023-06-14,10.503,0.0
2023-06-15,12.294,0.0
2023-06-16,12.683,0.0
2023-06-17,13.336,0.0
2023-06-18,13.923,1.1742
2023-06-19,12.146,1.2475
2023-06-20,10.363,0.073
2023-06-21,11.515,0.0
2023-06-22,10.007,2.8589
2023-06-23,6.242,0.4219
2023-06-24,6.24,0.0
2023-06-25,10.542,0.0
2023-06-26,14.675,0.0
2023-06-27,12.94,6.6664
2023-06-28,9.416,0.6837
2023-06-29,12.431,2.5705
2023-06-30,7.975,12.6162
2023-07-01,6.392,0.0
2023-07-02,9.199,0.0016
2023-07-03,8.351,2.6155
2023-07-04,6.759,0.4746
2023-07-05,5.477,2.0596
2023-07-06,7.989,0.4389
2023-07-07,8.663,4.889
2023-07-08,8.152,0.0059
2023-07-09,12.148,0.0
2023-07-10,14.961,0.0156
2023-07-11,11.775,10.8638
2023-07-12,9.507,17.9022
2023-07-13,8.803,9.571
2023-07-14,7.286,0.1875
2023-07-15,6.198,0.0057
2023-07-16,9.163,19.1329
2023-07-17,8.647,14.5448
2023-07-18,5.866,2.9707
2023-07-19,3.766,0.1559
2023-07-20,3.684,8.9475
2023-07-21,5.112,0.7094
2023-07-22,5.584,0.1083
2023-07-23,6.772,1.5982
2023-07-24,8.293,4.626
2023-07-25,8.18,13.1533
2023-07-26,7.25,20.6357
2023-07-27,8.985,0.9042
2023-07-28,8.716,0.0275
2023-07-29,9.487,0.0507
2023-07-30,11.265,1.7882
2023-07-31,9.295,9.3178
2023-08-01,9.396,6.8906
2023-08-02,10.06,0.8884
2023-08-03,9.976,0.2179
2023-08-04,9.224,0.3394
2023-08-05,7.266,0.0097
2023-08-06,7.33,2.5871
