time,tg,rr
2021-03-10,-7.353,0.0
2021-03-11,-8.683,1.22
2021-03-12,-6.42,3.43
2021-03-13,-4.571,0.05
2021-03-14,-7.427,0.0
2021-03-15,-7.82,0.0
2021-03-16,-7.226,2.15
2021-03-17,-9.198,0.0
2021-03-18,-9.28,0.0
2021-03-19,-5.364,0.0
2021-03-20,-4.078,0.0
2021-03-21,-2.813,0.16
2021-03-22,-5.987,0.0
2021-03-23,-1.37,0.01
2021-03-24,-0.572,0.34
2021-03-25,-3.068,3.34
2021-03-26,-3.294,2.86
2021-03-27,-2.244,0.23
2021-03-28,-3.6,0.0
2021-03-29,-4.012,12.04
2021-03-30,-1.018,4.31
2021-03-31,0.471,0.6
2021-04-01,-3.27,0.0
2021-04-02,-3.951,0.02
2021-04-03,-4.377,0.0
2021-04-04,-3.447,0.01
2021-04-05,-4.438,3.23
2021-04-06,-8.47,0.0
2021-04-07,-6.498,0.0
2021-04-08,-7.034,4.6
2021-04-09,-6.722,6.86
2021-04-10,-6.113,3.08
2021-04-11,-6.924,0.38
2021-04-12,-6.352,0.5
2021-04-13,-6.027,0.29
2021-04-14,-6.474,0.0
2021-04-15,-6.555,0.2
2021-04-16,-7.254,0.0
2021-04-17,-5.989,0.0
2021-04-18,-3.064,0.0
2021-04-19,-1.425,0.0
2021-04-20,-0.989,0.0
2021-04-21,-0.336,0.12
2021-04-22,-4.255,0.47
2021-04-23,-5.515,0.0
2021-04-24,-6.155,0.95
2021-04-25,-7.108,0.02
2021-04-26,-7.308,0.0
2021-04-27,-7.326,0.0
2021-04-28,-6.384,0.91
2021-04-29,-5.457,1.3
2021-04-30,-5.391,0.0
2021-05-01,-5.366,0.0
2021-05-02,-4.381,0.27
2021-05-03,-3.077,1.04
2021-05-04,-3.442,0.13
2021-05-05,-3.203,1.09
2021-05-06,-3.762,0.0
2021-05-07,-5.661,0.57
2021-05-08,-4.767,0.0
2021-05-09,-2.902,1.37
2021-05-10,-1.207,3.94
2021-05-11,1.938,4.31
2021-05-12,2.247,0.0
2021-05-13,1.722,0.55
2021-05-14,3.995,1.66
2021-05-15,4.789,1.43
2021-05-16,3.304,0.4
2021-05-17,1.711,0.0
2021-05-18,2.333,0.0
2021-05-19,1.575,0.0
2021-05-20,1.901,0.0
2021-05-21,1.279,0.03
2021-05-22,1.454,0.0
2021-05-23,3.354,1.11
2021-05-24,3.214,1.65
2021-05-25,2.394,0.56
2021-05-26,2.122,0.34
2021-05-27,3.12,1.33
2021-05-28,3.912,0.18
2021-05-29,5.847,0.0
2021-05-30,8.651,0.0
2021-05-31,9.685,0.0
2021-06-01,10.188,0.0
2021-06-02,10.427,0.0
2021-06-03,9.631,0.0
2021-06-04,9.165,0.0
2021-06-05,8.59,0.0
2021-06-06,9.904,0.19
2021-06-07,8.88,0.0
2021-06-08,9.726,0.0
2021-06-09,9.598,0.17
2021-06-10,9.582,2.3
2021-06-11,9.05,0.63
2021-06-12,7.765,3.7
2021-06-13,3.184,0.31
2021-06-14,3.78,9.33
2021-06-15,4.272,13.65
2021-06-16,2.768,0.2
2021-06-17,5.378,3.68
2021-06-18,8.779,9.96
2021-06-19,7.484,0.18
2021-06-20,5.988,11.01
2021-06-21,7.533,9.18
2021-06-22,6.854,0.2
2021-06-23,8.751,0.2
2021-06-24,10.204,0.0
2021-06-25,11.628,0.0
2021-06-26,11.907,3.95
2021-06-27,12.38,0.0
2021-06-28,11.088,0.0
2021-06-29,12.002,0.0
2021-06-30,12.094,0.0
2021-07-01,11.501,0.0
2021-07-02,12.916,0.0
2021-07-03,14.891,0.0
2021-07-04,16.404,0.0
2021-07-05,13.379,1.66
2021-07-06,12.389,5.96
2021-07-07,12.037,0.3
2021-07-08,10.657,0.0
2021-07-09,10.082,9.55
2021-07-10,10.988,5.34
2021-07-11,10.294,7.57
2021-07-12,9.751,0.01
2021-07-13,12.333,0.0
2021-07-14,14.769,0.0
2021-07-15,13.956,3.18
2021-07-16,11.46,0.0
2021-07-17,11.313,0.0
2021-07-18,8.992,0.82
2021-07-19,5.631,0.0
2021-07-20,8.155,0.0
2021-07-21,8.094,0.0
2021-07-22,11.122,0.0
2021-07-23,12.838,0.0
2021-07-24,15.339,0.0
2021-07-25,15.49,0.41
2021-07-26,15.676,0.11
2021-07-27,14.919,0.4
2021-07-28,12.203,8.75
2021-07-29,11.868,16.58
2021-07-30,10.605,12.4
2021-07-31,12.492,0.19
2021-08-01,9.028,0.83
2021-08-02,7.967,0.0
2021-08-03,7.568,0.0
2021-08-04,8.323,0.0
2021-08-05,9.568,0.0
2021-08-06,10.014,0.11
2021-08-07,9.192,0.04
2021-08-08,8.813,1.44
2021-08-09,9.715,0.01
2021-08-10,10.562,1.6
2021-08-11,10.532,0.0
2021-08-12,11.093,0.2
2021-08-13,11.259,0.33
2021-08-14,9.448,12.44
2021-08-15,5.89,1.78
2021-08-16,6.552,2.53
2021-08-17,6.933,1.35
2021-08-18,9.158,0.01
2021-08-19,6.432,0.14
2021-08-20,5.309,0.01
2021-08-21,5.626,0.01
2021-08-22,7.411,0.19
2021-08-23,8.865,0.0
2021-08-24,10.005,0.0
2021-08-25,9.287,0.0
2021-08-26,7.41,0.0
2021-08-27,7.444,0.0
2021-08-28,7.762,0.0
2021-08-29,9.338,0.0
2021-08-30,11.308,0.0
2021-08-31,11.952,0.0
2021-09-01,11.28,0.0
2021-09-02,9.111,0.0
2021-09-03,8.063,0.0
2021-09-04,5.39,0.31
2021-09-05,6.093,0.0
2021-09-06,7.568,0.0
2021-09-07,7.217,0.31
2021-09-08,9.08,1.53
2021-09-09,10.13,0.54
2021-09-10,10.822,4.87
2021-09-11,10.595,0.26
2021-09-12,10.127,1.66
2021-09-13,8.289,0.0
2021-09-14,6.075,0.0
2021-09-15,6.042,0.0
2021-09-16,6.293,0.72
2021-09-17,4.945,4.58
2021-09-18,3.028,0.02
2021-09-19,2.95,0.0
2021-09-20,3.704,0.0
2021-09-21,2.965,3.39
2021-09-22,4.014,0.26
2021-09-23,6.261,0.99
2021-09-24,2.292,2.26
2021-09-25,1.9,12.26
2021-09-26,3.247,0.0
2021-09-27,7.327,0.0
2021-09-28,6.09,20.97
2021-09-29,5.855,0.2
2021-09-30,4.692,4.81
2021-10-01,3.931,1.4
2021-10-02,4.451,4.95
2021-10-03,4.062,2.69
2021-10-04,5.126,15.64
2021-10-05,4.459,0.33
2021-10-06,4.469,0.03
2021-10-07,4.091,0.5
2021-10-08,3.914,7.69
2021-10-09,7.252,9.7
2021-10-10,8.476,7.03
2021-10-11,3.661,4.25
2021-10-12,-0.871,7.48
2021-10-13,-1.325,0.02
2021-10-14,-1.196,7.62
2021-10-15,2.879,6.52
2021-10-16,-1.385,0.41
2021-10-17,-2.058,0.64
2021-10-18,-4.585,0.0
2021-10-19,-3.792,11.07
2021-10-20,-1.081,22.93
2021-10-21,2.47,1.1
2021-10-22,-3.177,0.3
2021-10-23,-2.894,0.35
2021-10-24,-2.284,1.06
2021-10-25,1.602,0.25
2021-10-26,2.026,3.19
2021-10-27,-0.142,16.2
2021-10-28,2.187,3.35
2021-10-29,4.188,11.04
2021-10-30,4.586,0.83
2021-10-31,3.028,6.38
2021-11-01,1.691,4.17
2021-11-02,1.865,2.5
2021-11-03,1.603,0.11
2021-11-04,-1.599,0.0
2021-11-05,-2.967,0.11
2021-11-06,-1.788,5.28
2021-11-07,-3.415,4.52
2021-11-08,-3.723,0.82
2021-11-09,-3.392,15.85
2021-11-10,0.136,0.89
2021-11-11,-1.119,1.42
2021-11-12,-1.814,8.78
2021-11-13,-3.488,3.49
2021-11-14,-3.46,0.0
2021-11-15,-3.066,0.55
2021-11-16,-0.888,0.0
2021-11-17,1.202,0.52
2021-11-18,-2.022,4.0
2021-11-19,-0.993,20.31
2021-11-20,-0.038,11.08
2021-11-21,-3.368,2.27
2021-11-22,-7.151,0.7
2021-11-23,-2.656,0.2
2021-11-24,-0.531,1.09
2021-11-25,-1.383,1.62
2021-11-26,-6.874,1.18
2021-11-27,-10.282,0.07
2021-11-28,-10.312,5.68
2021-11-29,-14.432,1.44
2021-11-30,-14.292,1.81
2021-12-01,-14.479,0.16
2021-12-02,-15.75,0.27
2021-12-03,-12.17,0.66
2021-12-04,-14.802,0.07
2021-12-05,-13.154,0.26
2021-12-06,-14.861,3.58
2021-12-07,-15.89,3.58
2021-12-08,-15.659,0.0
2021-12-09,-12.104,0.12
2021-12-10,-9.206,0.66
2021-12-11,-8.705,3.68
2021-12-12,-6.601,2.49
2021-12-13,-5.444,4.14
2021-12-14,-3.76,2.9
2021-12-15,-2.231,24.01
2021-12-16,-0.416,5.36
2021-12-17,-1.644,0.43
2021-12-18,1.339,0.01
2021-12-19,0.426,0.07
2021-12-20,-5.021,0.71
2021-12-21,-9.191,0.0
2021-12-22,-8.963,2.24
2021-12-23,-7.663,2.44
2021-12-24,-13.269,0.81
2021-12-25,-15.866,0.77
2021-12-26,-9.977,0.0
2021-12-27,-9.696,0.0
2021-12-28,-14.85,0.49
2021-12-29,-11.708,0.58
2021-12-30,-8.287,7.09
2021-12-31,-3.37,9.48
