time,tg,rr
2021-07-02,13.228,0.0
2021-07-03,13.685,3.95
2021-07-04,13.748,3.98
2021-07-05,14.145,5.38
2021-07-06,12.404,5.13
2021-07-07,10.11,1.71
2021-07-08,9.288,2.99
2021-07-09,9.658,26.48
2021-07-10,10.362,3.93
2021-07-11,11.425,0.0
2021-07-12,8.899,0.0
2021-07-13,13.923,0.01
2021-07-14,15.248,0.17
2021-07-15,15.45,0.02
2021-07-16,13.342,0.01
2021-07-17,13.23,0.0
2021-07-18,9.288,4.24
2021-07-19,6.382,0.07
2021-07-20,9.065,0.03
2021-07-21,8.849,0.2
2021-07-22,12.633,0.0
2021-07-23,14.2,0.0
2021-07-24,16.408,0.0
2021-07-25,16.2,0.0
2021-07-26,15.646,0.07
2021-07-27,14.199,10.71
2021-07-28,12.656,30.76
2021-07-29,11.288,9.67
2021-07-30,9.961,13.34
2021-07-31,11.437,0.0
2021-08-01,8.88,0.28
2021-08-02,9.277,0.0
2021-08-03,7.692,0.0
2021-08-04,8.488,0.0
2021-08-05,10.441,0.0
2021-08-06,9.662,0.76
2021-08-07,10.511,0.91
2021-08-08,8.52,0.0
2021-08-09,10.251,0.02
2021-08-10,9.868,4.23
2021-08-11,10.321,0.0
2021-08-12,10.812,0.0
2021-08-13,10.742,2.55
2021-08-14,8.339,30.37
2021-08-15,6.727,10.01
2021-08-16,5.985,2.97
2021-08-17,8.863,0.0
2021-08-18,9.538,0.0
2021-08-19,6.202,0.24
2021-08-20,6.363,0.04
2021-08-21,5.965,0.07
2021-08-22,9.013,0.0
2021-08-23,10.254,0.0
2021-08-24,11.322,0.0
2021-08-25,11.878,0.0
2021-08-26,9.749,0.0
2021-08-27,9.674,0.0
2021-08-28,8.469,0.04
2021-08-29,10.885,0.0
2021-08-30,13.29,0.0
2021-08-31,13.109,0.0
2021-09-01,13.289,0.0
2021-09-02,12.052,0.0
2021-09-03,9.758,0.0
2021-09-04,8.2,0.0
2021-09-05,8.048,0.0
2021-09-06,8.892,0.14
2021-09-07,8.389,0.32
2021-09-08,10.897,3.18
2021-09-09,11.061,0.0
2021-09-10,12.794,0.0
2021-09-11,12.454,5.25
2021-09-12,11.147,19.43
2021-09-13,9.193,3.77
2021-09-14,7.311,0.01
2021-09-15,9.116,0.0
2021-09-16,7.759,1.26
2021-09-17,4.899,0.0
2021-09-18,3.687,0.0
2021-09-19,4.201,0.0
2021-09-20,3.232,0.0
2021-09-21,4.526,6.61
2021-09-22,5.438,0.13
2021-09-23,6.836,27.0
2021-09-24,2.353,19.34
2021-09-25,4.883,16.69
2021-09-26,5.07,0.14
2021-09-27,8.379,0.05
2021-09-28,7.37,20.84
2021-09-29,6.056,0.01
2021-09-30,5.646,0.64
2021-10-01,5.186,8.21
2021-10-02,5.448,7.63
2021-10-03,4.457,16.91
2021-10-04,5.521,8.04
2021-10-05,4.908,5.34
2021-10-06,5.403,0.0
2021-10-07,5.142,0.63
2021-10-08,6.21,2.08
2021-10-09,8.817,5.38
2021-10-10,6.902,4.92
2021-10-11,3.444,23.67
2021-10-12,-0.279,0.03
2021-10-13,0.134,0.0
2021-10-14,1.74,3.85
2021-10-15,3.246,22.72
2021-10-16,0.038,11.39
2021-10-17,-0.173,7.41
2021-10-18,-1.988,0.0
2021-10-19,-0.774,11.54
2021-10-20,3.068,20.13
2021-10-21,2.791,20.21
2021-10-22,-2.627,1.05
2021-10-23,-2.131,0.09
2021-10-24,-0.205,0.05
2021-10-25,2.94,7.33
2021-10-26,2.768,22.12
2021-10-27,2.152,29.86
2021-10-28,6.129,14.65
2021-10-29,6.371,29.14
2021-10-30,5.542,7.39
2021-10-31,3.983,5.8
2021-11-01,2.924,10.74
2021-11-02,2.162,21.41
2021-11-03,1.381,0.0
2021-11-04,0.055,0.22
2021-11-05,-0.755,0.04
2021-11-06,0.245,23.75
2021-11-07,0.673,20.91
2021-11-08,-0.444,0.58
2021-11-09,-0.285,8.19
2021-11-10,2.606,9.82
2021-11-11,0.112,8.41
2021-11-12,-1.517,7.75
2021-11-13,-1.485,0.0
2021-11-14,-1.041,0.01
2021-11-15,-2.219,0.0
2021-11-16,0.834,1.4
2021-11-17,1.421,5.49
2021-11-18,-1.483,18.99
2021-11-19,2.573,29.72
2021-11-20,1.195,7.99
2021-11-21,-1.535,9.09
2021-11-22,-6.635,7.32
2021-11-23,-1.179,2.32
2021-11-24,0.576,3.9
2021-11-25,-1.048,18.34
2021-11-26,-6.152,0.44
2021-11-27,-6.765,0.0
2021-11-28,-7.695,0.03
2021-11-29,-10.508,0.0
2021-11-30,-9.353,5.5
2021-12-01,-9.439,0.03
2021-12-02,-11.656,0.0
2021-12-03,-9.815,0.0
2021-12-04,-9.909,0.69
2021-12-05,-9.983,0.05
2021-12-06,-12.447,0.0
2021-12-07,-11.661,0.83
2021-12-08,-9.523,0.07
2021-12-09,-8.35,0.32
2021-12-10,-6.382,0.31
2021-12-11,-6.417,0.14
2021-12-12,-5.611,1.12
2021-12-13,-3.358,0.88
2021-12-14,-1.11,13.19
2021-12-15,-0.292,31.35
2021-12-16,1.202,12.73
2021-12-17,-0.138,1.55
2021-12-18,1.81,0.77
2021-12-19,0.687,0.03
2021-12-20,-5.445,0.0
2021-12-21,-8.607,0.0
2021-12-22,-7.814,0.0
2021-12-23,-7.025,1.44
2021-12-24,-8.266,0.49
2021-12-25,-13.675,0.0
2021-12-26,-11.854,0.0
2021-12-27,-11.105,0.0
2021-12-28,-10.343,7.77
2021-12-29,-8.03,0.0
2021-12-30,-6.132,10.94
2021-12-31,1.251,27.64
