time,tg,rr
2021-04-19,1.192,0.0
2021-04-20,1.677,0.0
2021-04-21,-0.554,11.22
2021-04-22,-5.059,3.86
2021-04-23,-6.284,3.46
2021-04-24,-6.723,0.0
2021-04-25,-7.048,0.0
2021-04-26,-6.514,0.0
2021-04-27,-6.952,0.0
2021-04-28,-6.412,0.0
2021-04-29,-6.739,0.0
2021-04-30,-6.427,0.0
2021-05-01,-5.284,0.0
2021-05-02,-4.035,0.0
2021-05-03,-3.593,0.49
2021-05-04,-4.018,8.71
2021-05-05,-3.359,0.0
2021-05-06,-3.164,0.0
2021-05-07,-4.552,0.0
2021-05-08,-5.266,0.01
2021-05-09,-4.171,0.76
2021-05-10,-1.441,7.65
2021-05-11,3.203,5.83
2021-05-12,3.252,0.0
2021-05-13,2.981,0.0
2021-05-14,4.069,0.0
2021-05-15,6.032,0.01
2021-05-16,4.716,11.31
2021-05-17,1.799,18.54
2021-05-18,2.183,0.0
2021-05-19,0.932,1.11
2021-05-20,1.269,0.37
2021-05-21,-0.007,3.02
2021-05-22,1.582,0.0
2021-05-23,3.2,0.0
2021-05-24,3.349,0.0
2021-05-25,3.003,1.15
2021-05-26,3.472,0.0
2021-05-27,3.739,0.0
2021-05-28,4.595,0.0
2021-05-29,6.634,0.0
2021-05-30,10.612,0.0
2021-05-31,10.126,0.0
2021-06-01,10.657,0.0
2021-06-02,11.639,0.0
2021-06-03,9.533,0.0
2021-06-04,8.98,0.0
2021-06-05,8.722,0.0
2021-06-06,9.69,0.92
2021-06-07,7.267,2.19
2021-06-08,8.791,0.0
2021-06-09,8.024,0.0
2021-06-10,8.471,1.82
2021-06-11,8.891,0.03
2021-06-12,7.092,15.98
2021-06-13,1.962,4.92
2021-06-14,3.236,7.69
2021-06-15,3.192,14.96
2021-06-16,1.474,0.13
2021-06-17,4.683,22.78
2021-06-18,8.404,14.7
2021-06-19,4.904,1.08
2021-06-20,5.224,11.83
2021-06-21,7.014,12.38
2021-06-22,5.058,0.01
2021-06-23,7.304,0.0
2021-06-24,8.306,0.0
2021-06-25,8.986,0.02
2021-06-26,10.036,0.0
2021-06-27,8.589,0.74
2021-06-28,8.918,0.0
2021-06-29,9.952,0.0
2021-06-30,8.846,0.0
2021-07-01,11.255,0.0
2021-07-02,13.402,0.0
2021-07-03,14.797,0.0
2021-07-04,15.354,0.0
2021-07-05,13.472,0.22
2021-07-06,12.775,0.1
2021-07-07,12.09,2.63
2021-07-08,10.327,16.25
2021-07-09,10.067,10.15
2021-07-10,10.269,1.91
2021-07-11,9.89,17.41
2021-07-12,8.283,0.07
2021-07-13,11.92,0.0
2021-07-14,14.365,2.12
2021-07-15,12.793,2.02
2021-07-16,8.6,0.0
2021-07-17,9.567,0.0
2021-07-18,7.784,15.54
2021-07-19,4.258,6.12
2021-07-20,6.067,0.07
2021-07-21,5.943,0.0
2021-07-22,9.126,0.0
2021-07-23,9.451,0.0
2021-07-24,13.417,0.0
2021-07-25,14.465,0.0
2021-07-26,14.954,0.66
2021-07-27,14.892,0.86
2021-07-28,12.655,8.54
2021-07-29,11.654,7.77
2021-07-30,10.372,1.26
2021-07-31,9.541,0.01
2021-08-01,5.917,4.18
2021-08-02,5.435,0.0
2021-08-03,5.134,0.0
2021-08-04,6.302,0.0
2021-08-05,7.549,0.01
2021-08-06,8.662,10.17
2021-08-07,9.473,0.0
2021-08-08,9.268,0.64
2021-08-09,9.03,0.0
2021-08-10,10.647,0.58
2021-08-11,9.507,2.38
2021-08-12,9.434,0.0
2021-08-13,10.237,5.21
2021-08-14,8.832,30.32
2021-08-15,5.167,5.95
2021-08-16,5.616,4.97
2021-08-17,7.436,0.04
2021-08-18,8.242,0.0
2021-08-19,4.793,4.58
2021-08-20,3.768,0.2
2021-08-21,3.853,0.0
2021-08-22,5.793,0.0
2021-08-23,7.423,0.0
2021-08-24,8.633,0.01
2021-08-25,8.041,0.33
2021-08-26,5.362,0.0
2021-08-27,6.251,0.03
2021-08-28,7.431,0.0
2021-08-29,8.586,0.01
2021-08-30,9.677,0.33
2021-08-31,8.461,0.07
2021-09-01,7.913,0.0
2021-09-02,6.189,0.27
2021-09-03,6.433,1.25
2021-09-04,2.991,2.77
2021-09-05,4.136,0.0
2021-09-06,6.078,0.05
2021-09-07,6.939,6.44
2021-09-08,9.268,0.31
2021-09-09,9.253,4.36
2021-09-10,9.911,7.96
2021-09-11,9.239,11.6
2021-09-12,8.894,17.52
2021-09-13,5.043,0.0
2021-09-14,4.31,0.0
2021-09-15,3.757,0.0
2021-09-16,5.797,0.16
2021-09-17,5.085,8.26
2021-09-18,3.911,0.0
2021-09-19,3.816,0.0
2021-09-20,4.83,0.03
2021-09-21,3.867,6.66
2021-09-22,3.725,4.81
2021-09-23,4.668,8.01
2021-09-24,1.069,6.51
2021-09-25,1.994,27.19
2021-09-26,3.18,0.48
2021-09-27,6.742,0.0
2021-09-28,6.891,29.25
2021-09-29,5.191,0.0
2021-09-30,4.959,5.22
2021-10-01,2.576,2.54
2021-10-02,4.067,24.85
2021-10-03,3.576,0.58
2021-10-04,4.086,36.02
2021-10-05,3.95,8.57
2021-10-06,4.037,3.5
2021-10-07,2.918,1.15
2021-10-08,3.332,12.92
2021-10-09,6.912,8.32
2021-10-10,7.159,2.3
2021-10-11,1.849,14.13
2021-10-12,-1.74,0.37
2021-10-13,-2.032,0.18
2021-10-14,-1.363,16.08
2021-10-15,0.537,69.91
2021-10-16,-2.638,6.49
2021-10-17,-3.222,3.59
2021-10-18,-4.648,0.08
2021-10-19,-3.952,9.5
2021-10-20,1.203,57.46
2021-10-21,0.321,58.64
2021-10-22,-4.39,16.91
2021-10-23,-3.608,10.67
2021-10-24,-2.574,2.74
2021-10-25,1.453,12.24
2021-10-26,-0.258,7.34
2021-10-27,-0.099,20.47
2021-10-28,0.81,14.96
2021-10-29,2.793,39.65
2021-10-30,3.526,5.08
2021-10-31,2.367,16.63
2021-11-01,1.264,8.74
2021-11-02,1.925,12.54
2021-11-03,1.115,3.06
2021-11-04,-2.735,0.0
2021-11-05,-3.266,2.15
2021-11-06,-2.984,12.09
2021-11-07,-4.187,0.59
2021-11-08,-4.05,0.0
2021-11-09,-3.209,12.83
2021-11-10,-2.514,5.28
2021-11-11,-3.269,6.45
2021-11-12,-3.35,13.1
2021-11-13,-4.526,0.01
2021-11-14,-4.706,0.0
2021-11-15,-2.281,0.0
2021-11-16,-0.783,5.72
2021-11-17,0.706,2.16
2021-11-18,-3.296,3.05
2021-11-19,-1.675,26.35
2021-11-20,-2.834,14.72
2021-11-21,-4.3,4.97
2021-11-22,-6.292,2.56
2021-11-23,-2.559,6.79
2021-11-24,-1.058,9.89
2021-11-25,-2.713,7.97
2021-11-26,-7.85,2.48
2021-11-27,-12.413,0.0
2021-11-28,-13.345,0.0
2021-11-29,-17.722,0.0
2021-11-30,-13.234,17.07
2021-12-01,-12.032,3.51
2021-12-02,-12.33,2.47
2021-12-03,-12.316,11.9
2021-12-04,-15.729,6.2
2021-12-05,-12.284,0.47
2021-12-06,-12.946,0.09
2021-12-07,-14.155,0.2
2021-12-08,-12.75,1.6
2021-12-09,-11.564,1.89
2021-12-10,-9.123,0.0
2021-12-11,-10.107,1.71
2021-12-12,-7.871,6.12
2021-12-13,-4.696,17.6
2021-12-14,-5.006,6.46
2021-12-15,-4.205,17.28
2021-12-16,-1.838,27.43
2021-12-17,-2.216,8.07
2021-12-18,0.949,1.73
2021-12-19,-0.888,2.76
2021-12-20,-5.834,0.06
2021-12-21,-8.1,0.0
2021-12-22,-7.641,5.35
2021-12-23,-6.796,3.1
2021-12-24,-10.003,2.03
2021-12-25,-13.978,0.01
2021-12-26,-9.062,1.88
2021-12-27,-8.495,0.03
2021-12-28,-11.115,0.0
2021-12-29,-9.376,0.0
2021-12-30,-8.009,1.01
2021-12-31,-5.495,39.85
