time,tg,rr
2021-03-25,-3.42,0.22
2021-03-26,-3.189,0.07
2021-03-27,-1.859,1.74
2021-03-28,-5.15,0.17
2021-03-29,-3.15,5.81
2021-03-30,0.351,17.57
2021-03-31,1.05,33.1
2021-04-01,-3.66,0.0
2021-04-02,-4.28,3.68
2021-04-03,-4.85,0.01
2021-04-04,-4.279,0.78
2021-04-05,-5.301,19.17
2021-04-06,-8.77,15.47
2021-04-07,-7.199,0.75
2021-04-08,-7.3,0.6
2021-04-09,-6.799,12.29
2021-04-10,-7.13,11.36
2021-04-11,-8.001,5.32
2021-04-12,-7.18,2.93
2021-04-13,-6.729,0.76
2021-04-14,-6.93,1.43
2021-04-15,-8.4,0.28
2021-04-16,-8.9,0.0
2021-04-17,-7.04,0.01
2021-04-18,-2.641,0.0
2021-04-19,-1.691,0.02
2021-04-20,-0.53,0.01
2021-04-21,-0.5,4.38
2021-04-22,-5.0,4.7
2021-04-23,-5.55,3.13
2021-04-24,-6.2,0.07
2021-04-25,-7.76,0.08
2021-04-26,-8.63,0.0
2021-04-27,-8.67,0.0
2021-04-28,-7.179,0.05
2021-04-29,-5.35,0.73
2021-04-30,-6.14,0.02
2021-05-01,-6.049,0.02
2021-05-02,-5.32,0.05
2021-05-03,-3.929,0.02
2021-05-04,-5.12,1.33
2021-05-05,-4.12,0.36
2021-05-06,-4.26,0.01
2021-05-07,-4.67,4.99
2021-05-08,-3.84,0.49
2021-05-09,-3.11,1.83
2021-05-10,-0.62,6.93
2021-05-11,2.15,5.02
2021-05-12,1.31,0.01
2021-05-13,1.361,0.67
2021-05-14,3.921,0.0
2021-05-15,4.18,0.14
2021-05-16,1.88,0.0
2021-05-17,1.0,3.23
2021-05-18,2.071,0.84
2021-05-19,0.419,0.0
2021-05-20,1.261,0.34
2021-05-21,0.23,0.0
2021-05-22,1.521,0.0
2021-05-23,1.58,0.09
2021-05-24,1.83,6.13
2021-05-25,1.8,2.52
2021-05-26,1.75,0.56
2021-05-27,2.4,0.06
2021-05-28,4.12,0.0
2021-05-29,6.191,0.0
2021-05-30,8.751,0.0
2021-05-31,9.901,0.0
2021-06-01,10.7,0.0
2021-06-02,11.091,0.0
2021-06-03,8.41,0.0
2021-06-04,8.02,0.0
2021-06-05,8.131,0.0
2021-06-06,9.931,0.52
2021-06-07,8.1,0.0
2021-06-08,9.22,0.0
2021-06-09,8.23,0.0
2021-06-10,8.71,3.17
2021-06-11,9.021,0.18
2021-06-12,7.27,2.58
2021-06-13,2.02,3.25
2021-06-14,4.04,6.31
2021-06-15,3.52,24.64
2021-06-16,2.38,0.4
2021-06-17,6.782,0.43
2021-06-18,9.511,13.83
2021-06-19,7.07,0.77
2021-06-20,6.45,18.34
2021-06-21,7.58,15.2
2021-06-22,5.7,0.0
2021-06-23,8.54,0.0
2021-06-24,9.73,0.0
2021-06-25,11.059,0.0
2021-06-26,12.23,0.61
2021-06-27,11.71,0.0
2021-06-28,10.309,0.0
2021-06-29,11.139,0.0
2021-06-30,11.87,0.0
2021-07-01,11.099,0.01
2021-07-02,12.29,0.01
2021-07-03,14.91,0.0
2021-07-04,15.37,2.3
2021-07-05,12.63,2.43
2021-07-06,11.41,6.41
2021-07-07,10.44,3.72
2021-07-08,9.211,0.06
2021-07-09,8.92,7.06
2021-07-10,9.859,7.62
2021-07-11,10.4,1.67
2021-07-12,8.379,0.24
2021-07-13,12.34,0.0
2021-07-14,14.49,0.0
2021-07-15,13.18,11.23
2021-07-16,10.618,0.0
2021-07-17,11.06,0.0
2021-07-18,8.099,1.56
2021-07-19,4.629,0.0
2021-07-20,7.35,0.69
2021-07-21,6.88,0.0
2021-07-22,10.59,0.01
2021-07-23,11.729,0.0
2021-07-24,14.89,0.0
2021-07-25,15.839,0.0
2021-07-26,15.11,0.0
2021-07-27,13.79,4.71
2021-07-28,11.86,9.31
2021-07-29,11.18,13.89
2021-07-30,9.78,16.0
2021-07-31,10.78,0.0
2021-08-01,8.73,3.8
2021-08-02,7.188,0.98
2021-08-03,7.35,0.0
2021-08-04,7.78,0.0
2021-08-05,8.96,0.0
2021-08-06,9.37,0.0
2021-08-07,9.11,0.38
2021-08-08,8.2,0.0
2021-08-09,9.279,0.0
2021-08-10,9.16,4.09
2021-08-11,9.99,0.0
2021-08-12,10.35,0.31
2021-08-13,10.36,0.14
2021-08-14,7.67,3.27
2021-08-15,6.15,5.28
2021-08-16,5.18,0.09
2021-08-17,6.3,0.47
2021-08-18,9.19,0.0
2021-08-19,4.8,2.51
2021-08-20,4.71,5.97
2021-08-21,4.61,0.0
2021-08-22,7.07,0.0
2021-08-23,8.48,0.0
2021-08-24,9.63,0.0
2021-08-25,9.301,15.66
2021-08-26,7.659,0.0
2021-08-27,7.19,0.0
2021-08-28,6.428,0.01
2021-08-29,8.52,0.01
2021-08-30,11.29,0.0
2021-08-31,11.339,0.0
2021-09-01,11.438,0.0
2021-09-02,9.448,0.0
2021-09-03,7.12,0.0
2021-09-04,5.229,0.08
2021-09-05,6.131,0.0
2021-09-06,7.469,0.0
2021-09-07,6.58,0.39
2021-09-08,8.671,2.7
2021-09-09,9.428,0.11
2021-09-10,11.13,0.11
2021-09-11,11.311,1.95
2021-09-12,10.33,7.52
2021-09-13,8.44,0.12
2021-09-14,5.939,0.15
2021-09-15,6.1,0.0
2021-09-16,6.621,0.18
2021-09-17,4.49,0.11
2021-09-18,1.98,0.41
2021-09-19,3.07,0.03
2021-09-20,3.22,0.0
2021-09-21,3.09,3.97
2021-09-22,3.78,2.3
2021-09-23,6.13,12.12
2021-09-24,0.87,8.54
2021-09-25,2.5,9.35
2021-09-26,2.63,0.44
2021-09-27,7.452,0.1
2021-09-28,6.369,31.58
2021-09-29,4.46,0.15
2021-09-30,4.36,2.48
2021-10-01,3.72,6.15
2021-10-02,4.14,8.54
2021-10-03,2.67,5.63
2021-10-04,4.321,10.17
2021-10-05,3.531,1.77
2021-10-06,3.8,0.06
2021-10-07,3.33,0.0
2021-10-08,4.761,0.45
2021-10-09,8.481,2.4
2021-10-10,7.699,2.61
2021-10-11,2.51,12.42
2021-10-12,-1.6,4.63
2021-10-13,-1.82,0.0
2021-10-14,-0.699,3.65
2021-10-15,2.18,21.86
2021-10-16,-1.87,10.56
2021-10-17,-2.42,1.72
2021-10-18,-5.421,0.01
2021-10-19,-4.15,9.07
2021-10-20,0.92,6.07
2021-10-21,2.181,7.82
2021-10-22,-3.8,8.23
2021-10-23,-3.549,2.27
2021-10-24,-2.339,0.0
2021-10-25,1.532,0.0
2021-10-26,1.41,0.87
2021-10-27,-0.02,17.05
2021-10-28,3.43,4.34
2021-10-29,5.311,5.15
2021-10-30,4.07,2.01
2021-10-31,2.38,4.88
2021-11-01,0.91,4.3
2021-11-02,1.03,6.32
2021-11-03,0.63,0.0
2021-11-04,-2.431,0.01
2021-11-05,-2.63,0.77
2021-11-06,-2.059,8.93
2021-11-07,-2.71,8.36
2021-11-08,-4.23,0.0
2021-11-09,-2.12,10.2
2021-11-10,-0.151,0.16
2021-11-11,-2.15,11.91
2021-11-12,-3.11,11.48
2021-11-13,-4.33,1.17
2021-11-14,-5.301,0.1
2021-11-15,-5.71,0.0
2021-11-16,-0.498,0.0
2021-11-17,0.632,0.64
2021-11-18,-2.92,10.03
2021-11-19,-0.039,2.72
2021-11-20,-0.36,1.91
2021-11-21,-3.291,5.12
2021-11-22,-7.311,1.66
2021-11-23,-3.199,5.85
2021-11-24,-1.029,0.44
2021-11-25,-2.251,4.64
2021-11-26,-7.72,0.0
2021-11-27,-9.74,1.35
2021-11-28,-9.86,2.57
2021-11-29,-17.012,0.17
2021-11-30,-14.85,5.0
2021-12-01,-13.251,0.0
2021-12-02,-15.811,0.0
2021-12-03,-11.119,0.04
2021-12-04,-13.442,3.22
2021-12-05,-13.791,0.97
2021-12-06,-14.361,0.05
2021-12-07,-14.432,0.36
2021-12-08,-13.013,0.05
2021-12-09,-11.762,0.14
2021-12-10,-9.331,0.02
2021-12-11,-8.419,0.24
2021-12-12,-7.729,2.65
2021-12-13,-4.86,1.92
2021-12-14,-3.399,12.33
2021-12-15,-2.279,28.68
2021-12-16,-0.6,10.3
2021-12-17,-1.809,2.43
2021-12-18,0.63,2.41
2021-12-19,-0.85,3.61
2021-12-20,-6.71,0.01
2021-12-21,-11.27,0.05
2021-12-22,-9.479,0.0
2021-12-23,-7.5,0.0
2021-12-24,-11.561,2.41
2021-12-25,-15.81,0.11
2021-12-26,-11.08,0.01
2021-12-27,-13.619,0.01
2021-12-28,-14.99,0.51
2021-12-29,-12.6,0.0
2021-12-30,-9.898,2.42
2021-12-31,-0.229,25.13
