time,tg,rr
2021-08-30,13.3,0.01
2021-08-31,13.48,0.0
2021-09-01,13.859,0.01
2021-09-02,13.05,0.0
2021-09-03,11.65,0.0
2021-09-04,9.3,0.0
2021-09-05,7.54,0.01
2021-09-06,10.07,0.0
2021-09-07,9.29,0.0
2021-09-08,12.24,0.0
2021-09-09,12.49,0.0
2021-09-10,13.92,0.0
2021-09-11,13.23,0.85
2021-09-12,11.78,11.35
2021-09-13,11.09,0.68
2021-09-14,8.27,0.0
2021-09-15,8.67,0.0
2021-09-16,8.52,2.93
2021-09-17,5.29,1.25
2021-09-18,4.1,0.0
2021-09-19,4.15,0.0
2021-09-20,3.86,0.0
2021-09-21,4.78,1.79
2021-09-22,6.49,0.22
2021-09-23,8.18,5.47
2021-09-24,3.55,4.62
2021-09-25,5.79,2.65
2021-09-26,5.58,0.0
2021-09-27,8.83,1.08
2021-09-28,8.03,47.87
2021-09-29,6.78,0.12
2021-09-30,6.56,5.16
2021-10-01,5.55,14.73
2021-10-02,5.86,9.8
2021-10-03,5.06,5.61
2021-10-04,6.7,24.34
2021-10-05,5.91,5.74
2021-10-06,5.71,1.16
2021-10-07,5.94,0.0
2021-10-08,7.03,1.44
2021-10-09,9.3,1.53
2021-10-10,8.9,0.26
2021-10-11,4.47,0.88
2021-10-12,1.34,0.09
2021-10-13,1.21,0.0
2021-10-14,2.32,0.09
2021-10-15,4.74,6.78
2021-10-16,1.36,0.12
2021-10-17,0.94,0.01
2021-10-18,-2.16,0.04
2021-10-19,-1.27,11.09
2021-10-20,1.48,9.97
2021-10-21,4.54,3.99
2021-10-22,-1.22,2.26
2021-10-23,-0.33,0.0
2021-10-24,0.76,0.43
2021-10-25,3.89,4.03
2021-10-26,3.48,3.37
2021-10-27,2.52,13.47
2021-10-28,6.68,4.26
2021-10-29,7.73,5.27
2021-10-30,6.1,7.58
2021-10-31,4.69,21.2
2021-11-01,3.44,9.33
2021-11-02,2.64,14.44
2021-11-03,2.3,1.82
2021-11-04,-0.43,0.02
2021-11-05,-1.0,0.01
2021-11-06,1.07,3.02
2021-11-07,-0.13,14.53
2021-11-08,-1.251,1.7
2021-11-09,-0.381,13.38
2021-11-10,2.9,0.94
2021-11-11,1.22,1.95
2021-11-12,-0.91,7.85
2021-11-13,-2.11,4.25
2021-11-14,-1.83,0.09
2021-11-15,-4.89,0.01
2021-11-16,1.04,0.71
2021-11-17,2.18,5.9
2021-11-18,-0.73,4.16
2021-11-19,3.29,1.24
2021-11-20,2.72,0.07
2021-11-21,-1.0,4.17
2021-11-22,-4.89,0.0
2021-11-23,0.02,0.41
2021-11-24,1.87,0.01
2021-11-25,-0.02,1.92
2021-11-26,-4.94,0.12
2021-11-27,-6.51,2.58
2021-11-28,-7.39,8.29
2021-11-29,-13.74,0.63
2021-11-30,-13.04,16.9
2021-12-01,-11.379,0.14
2021-12-02,-14.94,0.0
2021-12-03,-9.12,0.06
2021-12-04,-11.11,9.14
2021-12-05,-10.55,7.15
2021-12-06,-11.89,0.94
2021-12-07,-13.2,2.5
2021-12-08,-10.71,7.14
2021-12-09,-8.61,1.86
2021-12-10,-6.78,0.82
2021-12-11,-6.02,0.57
2021-12-12,-6.09,4.84
2021-12-13,-4.97,6.3
2021-12-14,-1.87,5.17
2021-12-15,0.64,11.24
2021-12-16,2.1,2.76
2021-12-17,0.88,0.0
2021-12-18,4.07,0.0
2021-12-19,2.37,0.02
2021-12-20,-4.22,0.1
2021-12-21,-10.45,0.06
2021-12-22,-9.23,0.0
2021-12-23,-8.3,0.0
2021-12-24,-8.93,1.66
2021-12-25,-11.38,0.02
2021-12-26,-9.89,0.0
2021-12-27,-14.16,0.09
2021-12-28,-11.9,10.7
2021-12-29,-9.44,0.0
2021-12-30,-9.28,11.96
2021-12-31,1.91,8.33
