time,tg,rr
2022-12-03,-9.26,0.0
2022-12-04,-9.949,0.01
2022-12-05,-13.652,0.07
2022-12-06,-7.161,0.25
2022-12-07,-10.241,0.02
2022-12-08,-12.771,1.63
2022-12-09,-13.18,0.02
2022-12-10,-15.93,0.0
2022-12-11,-18.36,0.01
2022-12-12,-15.76,0.15
2022-12-13,-18.063,0.2
2022-12-14,-15.84,8.68
2022-12-15,-16.45,0.0
2022-12-16,-15.421,0.0
2022-12-17,-12.17,0.46
2022-12-18,-7.27,17.42
2022-12-19,-7.81,5.67
2022-12-20,-5.981,21.68
2022-12-21,-3.25,0.27
2022-12-22,-4.04,4.0
2022-12-23,-6.261,4.6
2022-12-24,-14.782,0.0
2022-12-25,-16.73,0.0
2022-12-26,-5.6,2.23
2022-12-27,-4.3,21.16
2022-12-28,-10.46,9.48
2022-12-29,-10.182,3.25
2022-12-30,-5.33,9.25
2022-12-31,-4.09,8.8
