time,tg,rr
2022-01-01,-1.708,26.23
2022-01-02,-8.915,7.57
2022-01-03,-2.413,1.56
2022-01-04,-4.764,0.64
2022-01-05,-10.724,1.55
2022-01-06,-9.751,0.0
2022-01-07,-13.509,0.81
2022-01-08,-11.268,1.28
2022-01-09,-10.747,1.47
2022-01-10,-8.862,0.91
2022-01-11,-8.643,0.95
2022-01-12,-4.421,0.46
2022-01-13,-0.11,16.39
2022-01-14,0.143,27.0
2022-01-15,-6.571,0.0
2022-01-16,-4.792,0.05
2022-01-17,-5.166,0.19
2022-01-18,-6.706,0.0
2022-01-19,-0.693,1.11
2022-01-20,-5.866,1.82
2022-01-21,-9.558,0.0
2022-01-22,-3.053,0.0
2022-01-23,0.012,0.0
2022-01-24,0.153,0.11
2022-01-25,-2.396,5.53
2022-01-26,-3.864,10.2
2022-01-27,-3.175,9.11
2022-01-28,-3.916,0.6
2022-01-29,-6.34,21.53
2022-01-30,-2.879,18.02
2022-01-31,-9.068,0.37
2022-02-01,-12.606,0.41
2022-02-02,-10.596,2.94
2022-02-03,-8.651,1.02
2022-02-04,-8.125,13.71
2022-02-05,-6.425,1.99
2022-02-06,-6.802,8.76
2022-02-07,-6.964,1.25
2022-02-08,-5.021,11.49
2022-02-09,-4.662,11.44
2022-02-10,-5.879,17.77
2022-02-11,-7.668,6.21
2022-02-12,-8.57,0.28
2022-02-13,-3.729,12.82
2022-02-14,-2.207,4.43
2022-02-15,-5.137,3.03
2022-02-16,-7.757,4.36
2022-02-17,-8.358,1.93
2022-02-18,-7.19,0.97
2022-02-19,-10.256,1.35
2022-02-20,-10.357,0.7
2022-02-21,-9.699,2.1
2022-02-22,-9.186,2.08
2022-02-23,-11.736,8.05
2022-02-24,-4.385,8.22
2022-02-25,-6.607,2.91
2022-02-26,-7.931,0.56
2022-02-27,-6.671,0.0
2022-02-28,-6.447,0.0
2022-03-01,-9.843,1.7
2022-03-02,-4.026,3.25
2022-03-03,-5.234,0.08
2022-03-04,-11.828,0.64
2022-03-05,-17.273,0.0
2022-03-06,-10.024,0.07
2022-03-07,-6.048,0.0
2022-03-08,-6.491,0.0
2022-03-09,-10.243,0.0
2022-03-10,-9.819,0.0
2022-03-11,-5.485,0.0
2022-03-12,-7.719,0.0
2022-03-13,-8.906,0.42
2022-03-14,-5.13,0.39
2022-03-15,-5.742,0.0
2022-03-16,-8.769,0.0
2022-03-17,-5.968,0.0
2022-03-18,-3.675,12.34
2022-03-19,-4.18,0.46
2022-03-20,-3.421,0.0
2022-03-21,-4.805,0.0
2022-03-22,-8.15,0.0
2022-03-23,-5.64,0.07
2022-03-24,-2.382,0.92
2022-03-25,0.946,0.29
2022-03-26,0.422,0.0
2022-03-27,-3.082,0.34
2022-03-28,-0.615,0.93
2022-03-29,-4.795,0.22
2022-03-30,-9.216,0.52
2022-03-31,-12.763,0.0
2022-04-01,-10.222,0.0
2022-04-02,-12.583,0.0
2022-04-03,-9.602,0.0
2022-04-04,-4.87,4.31
2022-04-05,-7.078,2.46
2022-04-06,-9.066,0.0
2022-04-07,-10.722,0.0
2022-04-08,-10.469,0.0
2022-04-09,-8.872,0.07
2022-04-10,-5.791,0.0
2022-04-11,-5.04,0.03
2022-04-12,-6.539,0.0
2022-04-13,-6.128,0.0
2022-04-14,-3.867,3.52
2022-04-15,-2.383,0.0
2022-04-16,-5.1,0.0
