time,tg,rr
2022-08-28,5.649,0.0
2022-08-29,6.952,0.01
2022-08-30,7.761,0.0
2022-08-31,7.683,0.0
2022-09-01,8.236,0.0
2022-09-02,8.709,0.0
2022-09-03,7.695,0.0
2022-09-04,7.638,0.02
2022-09-05,7.689,0.01
2022-09-06,7.802,0.0
2022-09-07,7.913,0.01
2022-09-08,7.866,0.0
2022-09-09,6.163,0.0
2022-09-10,4.263,0.0
2022-09-11,4.399,0.04
2022-09-12,4.245,0.4
2022-09-13,4.12,44.89
2022-09-14,4.705,5.47
2022-09-15,2.822,0.68
2022-09-16,2.672,0.76
2022-09-17,2.208,1.73
2022-09-18,1.574,0.47
2022-09-19,1.747,0.0
2022-09-20,0.673,0.0
2022-09-21,2.003,0.0
2022-09-22,4.165,0.0
2022-09-23,4.208,11.12
2022-09-24,3.326,0.78
2022-09-25,2.066,0.0
2022-09-26,1.298,2.45
2022-09-27,2.375,13.08
2022-09-28,4.197,0.0
2022-09-29,3.736,0.3
2022-09-30,2.792,0.0
2022-10-01,2.81,1.73
2022-10-02,3.515,2.22
2022-10-03,2.877,1.29
2022-10-04,2.974,0.44
2022-10-05,1.567,21.16
2022-10-06,2.171,20.4
2022-10-07,0.957,37.33
2022-10-08,0.68,56.33
2022-10-09,-0.667,1.0
2022-10-10,2.399,1.09
2022-10-11,0.985,9.22
2022-10-12,-1.489,0.36
2022-10-13,1.619,10.41
2022-10-14,-0.063,0.0
2022-10-15,-1.11,23.11
2022-10-16,-0.735,1.79
2022-10-17,0.477,0.8
2022-10-18,0.313,3.52
2022-10-19,-1.483,0.0
2022-10-20,-2.439,0.0
2022-10-21,-1.389,0.0
2022-10-22,0.31,0.02
2022-10-23,0.707,0.0
2022-10-24,1.465,0.01
2022-10-25,1.369,0.01
2022-10-26,1.916,0.45
2022-10-27,2.589,12.26
2022-10-28,3.923,3.73
2022-10-29,4.635,14.43
2022-10-30,3.146,0.72
2022-10-31,3.203,4.08
2022-11-01,2.597,3.55
2022-11-02,2.896,10.82
2022-11-03,1.419,3.33
2022-11-04,1.422,23.58
2022-11-05,1.362,36.79
2022-11-06,-0.444,2.89
2022-11-07,-1.628,13.26
2022-11-08,-2.033,0.6
2022-11-09,0.359,5.13
2022-11-10,-0.22,8.66
2022-11-11,2.368,46.58
2022-11-12,4.938,48.02
2022-11-13,2.147,0.91
2022-11-14,2.444,0.0
2022-11-15,2.576,0.0
2022-11-16,-1.193,0.0
2022-11-17,-4.131,0.0
2022-11-18,-3.334,0.0
2022-11-19,-4.989,0.0
2022-11-20,-7.696,0.0
2022-11-21,-8.824,0.0
2022-11-22,-9.323,0.0
2022-11-23,-8.568,0.0
2022-11-24,-5.235,0.06
2022-11-25,-4.18,4.23
2022-11-26,-2.432,0.01
2022-11-27,-2.455,0.01
2022-11-28,-0.652,11.93
2022-11-29,-2.178,3.17
2022-11-30,-4.23,3.64
2022-12-01,-5.716,0.53
2022-12-02,-7.481,0.0
2022-12-03,-9.342,0.0
2022-12-04,-9.74,0.0
2022-12-05,-13.264,0.0
2022-12-06,-7.379,0.0
2022-12-07,-9.591,3.37
2022-12-08,-11.513,5.57
2022-12-09,-11.924,0.0
2022-12-10,-15.452,0.05
2022-12-11,-18.951,0.0
2022-12-12,-17.068,0.02
2022-12-13,-17.02,0.0
2022-12-14,-21.057,0.0
2022-12-15,-14.719,0.0
2022-12-16,-11.876,0.0
2022-12-17,-14.219,0.0
2022-12-18,-12.602,21.1
2022-12-19,-9.741,5.45
2022-12-20,-6.931,26.2
2022-12-21,-5.106,5.14
2022-12-22,-6.834,14.17
2022-12-23,-9.419,0.0
2022-12-24,-10.108,3.45
2022-12-25,-15.036,0.01
2022-12-26,-8.692,41.45
2022-12-27,-4.422,27.41
2022-12-28,-8.398,4.61
2022-12-29,-10.406,12.69
2022-12-30,-5.711,33.76
2022-12-31,-4.129,11.25
