time,tg,rr
2022-05-07,2.388,15.03
2022-05-08,-1.32,0.0
2022-05-09,1.795,0.0
2022-05-10,3.209,2.54
2022-05-11,2.518,17.57
2022-05-12,1.077,25.7
2022-05-13,0.386,23.44
2022-05-14,1.158,29.39
2022-05-15,1.09,4.42
2022-05-16,3.113,0.0
2022-05-17,5.471,0.0
2022-05-18,5.77,0.0
2022-05-19,3.921,6.79
2022-05-20,4.118,0.29
2022-05-21,5.333,1.57
2022-05-22,3.403,0.92
2022-05-23,5.702,0.01
2022-05-24,4.462,2.86
2022-05-25,3.66,7.55
2022-05-26,2.743,7.88
2022-05-27,1.157,2.15
2022-05-28,1.402,0.22
2022-05-29,3.289,0.0
2022-05-30,1.01,0.33
2022-05-31,4.397,0.69
2022-06-01,5.387,6.95
2022-06-02,5.819,1.8
2022-06-03,4.061,4.14
2022-06-04,4.906,0.02
2022-06-05,6.562,0.0
2022-06-06,9.465,0.0
2022-06-07,10.904,0.31
2022-06-08,7.721,3.11
2022-06-09,7.14,1.44
2022-06-10,9.035,0.39
2022-06-11,7.294,0.64
2022-06-12,6.205,11.07
2022-06-13,3.837,20.6
2022-06-14,4.267,3.49
2022-06-15,5.133,0.35
2022-06-16,6.892,0.0
2022-06-17,8.108,0.01
2022-06-18,6.881,17.09
2022-06-19,3.412,1.03
2022-06-20,5.141,0.2
2022-06-21,8.437,0.0
2022-06-22,6.279,2.67
2022-06-23,7.475,1.35
2022-06-24,10.055,0.0
2022-06-25,14.438,3.96
2022-06-26,13.525,0.03
2022-06-27,11.353,9.09
2022-06-28,7.839,5.6
2022-06-29,8.559,0.0
2022-06-30,12.415,0.0
2022-07-01,14.034,0.01
2022-07-02,12.649,7.14
2022-07-03,8.088,6.3
2022-07-04,7.57,7.01
2022-07-05,5.263,22.3
2022-07-06,4.767,1.52
2022-07-07,6.506,6.2
2022-07-08,7.448,0.21
2022-07-09,6.418,0.57
2022-07-10,4.5,1.51
2022-07-11,8.336,0.0
2022-07-12,13.153,0.0
2022-07-13,11.799,8.16
2022-07-14,5.757,14.38
2022-07-15,4.439,2.46
2022-07-16,4.582,0.94
2022-07-17,6.29,0.0
2022-07-18,8.498,7.89
2022-07-19,10.451,0.0
2022-07-20,16.996,0.0
2022-07-21,17.683,1.62
2022-07-22,11.951,0.08
2022-07-23,14.764,0.73
2022-07-24,8.903,1.08
2022-07-25,10.458,11.55
2022-07-26,8.716,16.43
2022-07-27,5.363,0.74
2022-07-28,6.686,0.0
2022-07-29,11.357,0.0
2022-07-30,11.335,0.0
2022-07-31,10.732,1.42
2022-08-01,8.435,0.0
2022-08-02,6.503,0.0
2022-08-03,9.516,22.88
2022-08-04,10.147,6.54
2022-08-05,7.756,1.99
2022-08-06,5.439,0.82
2022-08-07,5.239,0.56
2022-08-08,7.35,8.79
2022-08-09,9.054,0.08
2022-08-10,11.495,0.06
2022-08-11,12.323,0.0
2022-08-12,12.703,0.0
2022-08-13,13.68,0.0
2022-08-14,14.693,0.0
2022-08-15,15.763,1.79
2022-08-16,14.98,0.49
2022-08-17,13.296,7.78
2022-08-18,8.345,0.04
2022-08-19,10.341,0.03
2022-08-20,9.387,3.25
2022-08-21,9.501,9.26
2022-08-22,6.681,13.7
2022-08-23,7.907,0.0
2022-08-24,10.495,0.0
2022-08-25,11.766,0.23
2022-08-26,12.029,2.11
2022-08-27,9.998,15.41
2022-08-28,8.49,0.06
2022-08-29,11.383,0.0
2022-08-30,10.694,0.0
2022-08-31,10.608,0.02
2022-09-01,10.104,0.0
2022-09-02,10.09,0.0
2022-09-03,9.608,0.0
2022-09-04,8.938,4.21
2022-09-05,8.228,0.05
2022-09-06,8.279,0.06
2022-09-07,7.843,0.0
2022-09-08,7.85,0.0
2022-09-09,6.232,0.0
2022-09-10,5.856,0.25
2022-09-11,7.56,0.67
2022-09-12,7.578,0.04
2022-09-13,7.718,39.57
2022-09-14,5.901,2.62
2022-09-15,4.337,0.55
2022-09-16,3.559,2.43
2022-09-17,4.81,0.11
2022-09-18,3.775,0.0
2022-09-19,4.882,0.0
2022-09-20,4.032,0.0
2022-09-21,3.438,0.0
2022-09-22,6.529,0.01
2022-09-23,6.695,6.18
2022-09-24,4.055,0.94
2022-09-25,4.131,0.63
2022-09-26,3.139,20.96
2022-09-27,3.482,11.66
2022-09-28,4.863,2.49
2022-09-29,4.764,0.0
2022-09-30,3.243,0.0
2022-10-01,3.634,0.47
2022-10-02,4.581,4.01
2022-10-03,4.314,0.74
2022-10-04,4.418,0.0
2022-10-05,6.168,14.31
2022-10-06,5.2,57.58
2022-10-07,4.229,48.91
2022-10-08,3.112,51.67
2022-10-09,1.334,0.47
2022-10-10,4.152,0.1
2022-10-11,1.623,3.97
2022-10-12,0.767,6.14
2022-10-13,3.644,9.43
2022-10-14,1.039,7.78
2022-10-15,1.781,45.71
2022-10-16,1.068,11.15
2022-10-17,1.372,51.7
2022-10-18,1.395,30.84
2022-10-19,1.134,0.82
2022-10-20,-0.066,0.0
2022-10-21,0.733,0.0
2022-10-22,0.417,0.67
2022-10-23,3.949,1.55
2022-10-24,4.338,1.5
2022-10-25,3.109,3.24
2022-10-26,4.558,6.07
2022-10-27,4.984,5.97
2022-10-28,6.152,2.23
2022-10-29,6.686,12.94
2022-10-30,3.874,4.28
2022-10-31,5.616,4.41
2022-11-01,5.077,0.16
2022-11-02,4.524,5.86
2022-11-03,1.715,15.92
2022-11-04,3.561,11.07
2022-11-05,2.499,8.3
2022-11-06,1.213,8.27
2022-11-07,1.301,4.43
2022-11-08,1.831,8.25
2022-11-09,3.934,15.83
2022-11-10,2.501,6.18
2022-11-11,5.577,46.59
2022-11-12,7.204,34.5
2022-11-13,4.04,0.03
2022-11-14,3.844,0.01
2022-11-15,2.686,0.0
2022-11-16,-0.749,0.18
2022-11-17,-2.989,0.01
2022-11-18,-5.542,0.17
2022-11-19,-6.405,0.0
2022-11-20,-7.185,0.0
2022-11-21,-7.404,0.0
2022-11-22,-7.669,0.02
2022-11-23,-5.968,0.04
2022-11-24,-3.141,0.03
2022-11-25,-1.663,1.65
2022-11-26,-0.593,6.06
2022-11-27,0.002,0.1
2022-11-28,0.665,3.68
2022-11-29,-1.257,0.29
2022-11-30,-2.961,0.05
2022-12-01,-3.843,0.0
2022-12-02,-4.72,0.0
2022-12-03,-6.204,0.0
2022-12-04,-6.803,0.37
2022-12-05,-9.722,0.0
2022-12-06,-7.194,0.0
2022-12-07,-9.516,0.0
2022-12-08,-12.376,0.0
2022-12-09,-12.059,0.35
2022-12-10,-12.67,0.0
2022-12-11,-14.212,1.86
2022-12-12,-13.44,0.26
2022-12-13,-14.62,1.92
2022-12-14,-11.6,9.19
2022-12-15,-14.917,0.0
2022-12-16,-13.029,0.0
2022-12-17,-7.023,10.69
2022-12-18,-4.089,28.89
2022-12-19,-5.993,2.62
2022-12-20,-3.389,7.98
2022-12-21,-0.806,2.58
2022-12-22,-1.82,4.45
2022-12-23,-4.716,2.43
2022-12-24,-13.231,0.0
2022-12-25,-12.3,0.2
2022-12-26,-2.918,13.32
2022-12-27,-3.284,13.3
2022-12-28,-7.229,6.61
2022-12-29,-6.924,7.87
2022-12-30,-2.665,24.55
2022-12-31,-2.014,25.47
