time,tg,rr
2022-07-02,13.278,5.37
2022-07-03,9.073,3.61
2022-07-04,8.589,1.33
2022-07-05,6.373,11.72
2022-07-06,6.32,1.53
2022-07-07,7.643,3.0
2022-07-08,8.766,0.02
2022-07-09,7.711,0.21
2022-07-10,5.807,0.43
2022-07-11,9.52,0.0
2022-07-12,14.339,0.0
2022-07-13,12.657,1.44
2022-07-14,7.033,10.97
2022-07-15,5.66,0.15
2022-07-16,5.813,2.59
2022-07-17,7.499,0.0
2022-07-18,9.6,5.09
2022-07-19,12.01,0.0
2022-07-20,17.825,0.0
2022-07-21,19.299,0.67
2022-07-22,13.638,0.05
2022-07-23,15.403,0.05
2022-07-24,9.809,0.32
2022-07-25,11.121,8.78
2022-07-26,9.783,9.78
2022-07-27,6.274,0.58
2022-07-28,7.544,0.0
2022-07-29,11.84,0.0
2022-07-30,11.644,0.0
2022-07-31,11.371,0.27
2022-08-01,9.298,3.0
2022-08-02,7.594,0.0
2022-08-03,10.409,20.03
2022-08-04,11.173,5.89
2022-08-05,8.976,0.09
2022-08-06,6.709,0.32
2022-08-07,6.357,0.15
2022-08-08,8.212,3.54
2022-08-09,10.14,0.0
2022-08-10,12.814,0.02
2022-08-11,13.381,0.0
2022-08-12,13.814,0.0
2022-08-13,14.949,0.0
2022-08-14,15.892,0.0
2022-08-15,16.575,3.84
2022-08-16,16.271,3.1
2022-08-17,13.877,15.76
2022-08-18,8.95,0.02
2022-08-19,10.834,0.0
2022-08-20,10.052,5.43
2022-08-21,10.284,5.74
2022-08-22,7.632,11.08
2022-08-23,8.978,0.0
2022-08-24,11.422,0.0
2022-08-25,12.868,0.43
2022-08-26,12.993,2.18
2022-08-27,11.003,13.79
2022-08-28,9.644,0.02
2022-08-29,12.161,0.0
2022-08-30,11.415,0.0
2022-08-31,11.35,0.0
2022-09-01,10.856,0.0
2022-09-02,10.706,0.0
2022-09-03,10.667,0.0
2022-09-04,9.749,8.37
2022-09-05,9.198,0.11
2022-09-06,9.176,0.03
2022-09-07,8.605,0.0
2022-09-08,8.813,0.0
2022-09-09,7.416,0.13
2022-09-10,6.946,0.48
2022-09-11,9.129,1.8
2022-09-12,8.763,0.03
2022-09-13,8.579,48.3
2022-09-14,7.124,0.69
2022-09-15,5.519,0.11
2022-09-16,4.489,0.03
2022-09-17,5.789,0.01
2022-09-18,4.89,0.0
2022-09-19,5.679,0.0
2022-09-20,4.91,0.0
2022-09-21,4.2,0.0
2022-09-22,7.314,0.11
2022-09-23,7.431,4.7
2022-09-24,5.584,1.85
2022-09-25,4.92,0.17
2022-09-26,4.246,13.79
2022-09-27,4.642,6.3
2022-09-28,5.832,7.58
2022-09-29,5.735,0.0
2022-09-30,3.779,0.0
2022-10-01,4.677,3.52
2022-10-02,5.405,6.24
2022-10-03,5.372,0.9
2022-10-04,5.351,0.0
2022-10-05,7.416,11.05
2022-10-06,6.261,49.8
2022-10-07,5.382,50.31
2022-10-08,4.149,35.19
2022-10-09,2.499,2.34
2022-10-10,5.189,0.0
2022-10-11,2.816,15.11
2022-10-12,2.052,0.77
2022-10-13,4.612,8.81
2022-10-14,2.329,1.9
2022-10-15,3.085,47.58
2022-10-16,2.276,13.74
2022-10-17,2.598,42.75
2022-10-18,2.993,24.43
2022-10-19,2.52,0.74
2022-10-20,0.863,0.0
2022-10-21,1.368,0.0
2022-10-22,1.416,2.41
2022-10-23,4.902,0.7
2022-10-24,5.535,0.81
2022-10-25,4.285,2.05
2022-10-26,5.364,4.71
2022-10-27,5.98,6.46
2022-10-28,7.089,0.22
2022-10-29,7.609,12.04
2022-10-30,4.64,2.03
2022-10-31,6.646,3.69
2022-11-01,6.011,0.06
2022-11-02,5.579,14.82
2022-11-03,2.844,27.61
2022-11-04,4.842,21.82
2022-11-05,3.431,11.88
2022-11-06,2.418,8.97
2022-11-07,2.618,4.91
2022-11-08,3.215,6.4
2022-11-09,5.298,26.5
2022-11-10,3.594,4.89
2022-11-11,6.448,46.21
2022-11-12,8.04,22.56
2022-11-13,5.19,0.0
2022-11-14,4.837,0.0
2022-11-15,3.417,0.0
2022-11-16,0.439,0.42
2022-11-17,-1.728,0.01
2022-11-18,-4.219,0.26
2022-11-19,-5.187,0.0
2022-11-20,-6.427,0.0
2022-11-21,-6.46,0.0
2022-11-22,-6.505,0.0
2022-11-23,-4.665,0.0
2022-11-24,-1.794,0.43
2022-11-25,-0.198,8.09
2022-11-26,0.603,7.55
2022-11-27,1.221,0.25
2022-11-28,1.651,11.04
2022-11-29,-0.341,3.05
2022-11-30,-1.895,0.18
2022-12-01,-2.688,0.02
2022-12-02,-3.657,0.0
2022-12-03,-4.951,0.0
2022-12-04,-5.878,0.27
2022-12-05,-8.753,0.0
2022-12-06,-6.471,0.0
2022-12-07,-8.589,0.0
2022-12-08,-11.507,0.0
2022-12-09,-10.62,1.31
2022-12-10,-11.166,0.0
2022-12-11,-12.969,1.08
2022-12-12,-12.282,0.98
2022-12-13,-13.267,0.25
2022-12-14,-10.045,5.87
2022-12-15,-12.401,0.0
2022-12-16,-11.021,0.0
2022-12-17,-6.035,6.2
2022-12-18,-2.835,20.29
2022-12-19,-4.365,1.55
2022-12-20,-2.402,6.99
2022-12-21,0.085,3.89
2022-12-22,-0.856,3.68
2022-12-23,-3.399,1.92
2022-12-24,-10.807,0.0
2022-12-25,-9.827,0.0
2022-12-26,-1.589,18.85
2022-12-27,-2.077,17.7
2022-12-28,-5.762,2.6
2022-12-29,-5.352,10.25
2022-12-30,-1.497,26.66
2022-12-31,-0.846,33.89
